drug	disease	label	fold
DB04855	C0003868	0	2
DB04855	C0024115	0	1
DB04855	C0151721	0	3
DB04855	C1263846	0	0
DB04861	C0002871	0	2
DB04861	C0026769	0	2
DB04861	C0027430	0	2
DB04865	C0149704	0	1
DB04866	C0004245	0	3
DB04866	C0022548	0	0
DB04866	C0025294	0	2
DB04866	C0036337	0	4
DB04866	C0162834	0	4
DB04866	C0220989	0	2
DB04866	C0262584	0	1
DB04868	C0003862	0	2
DB04868	C0007134	0	3
DB04868	C0027121	0	1
DB04868	C0035585	0	1
DB04871	C0001973	0	0
DB04871	C0033975	0	4
DB04871	C0035258	0	1
DB04871	C0302280	0	2
DB04876	C0007786	0	4
DB04876	C0011616	0	2
DB04876	C0013144	0	1
DB04876	C0020507	0	3
DB04876	C0020540	0	3
DB04876	C0029453	0	1
DB04876	C0887833	0	4
DB04878	C0006625	0	3
DB04878	C0037036	0	0
DB04878	C0206245	0	1
DB04880	C0004096	0	4
DB04880	C0011848	0	0
DB04880	C0035457	0	0
DB04880	C1260899	0	4
DB04880	C2931618	0	0
DB04890	C0035335	0	3
DB04890	C0473527	0	2
DB04890	C0553580	0	4
DB04894	C0014335	0	4
DB04894	C0020217	0	3
DB04894	C0023472	0	4
DB04894	C0206245	0	2
DB04894	C0398650	0	2
DB04894	C1527336	0	3
DB04895	C0009319	0	1
DB04896	C0005424	0	0
DB04896	C0008312	0	4
DB04896	C0015530	0	2
DB04896	C0221765	0	1
DB04896	C0242973	0	1
DB04896	C0428977	0	1
DB04896	C2937421	0	2
DB04898	C0242383	0	4
DB04898	C0242698	0	0
DB04899	C0005684	0	2
DB04899	C0030848	0	4
DB04899	C0155862	0	3
DB04920	C0014742	0	0
DB04920	C0042847	0	0
DB04920	C0342384	0	1
DB04920	C1336708	0	0
DB04924	C0005587	0	3
DB04924	C0024591	0	3
DB04924	C0220994	0	3
DB04931	C0020481	0	1
DB04931	C0029458	0	0
DB04931	C0259817	0	1
DB04932	C0009375	0	4
DB04932	C0010346	0	0
DB04932	C0027796	0	3
DB04932	C0042035	0	1
DB04932	C0079774	0	4
DB04938	C0001126	0	2
DB04938	C0002875	0	4
DB04938	C0018794	0	4
DB04938	C0740394	0	1
DB04941	C0024305	0	2
DB04941	C0037769	0	1
DB04942	C0015530	0	0
DB04942	C0030305	0	0
DB04942	C0242383	0	4
DB04946	C0038018	0	4
DB04946	C0206686	0	4
DB04946	C1336708	0	3
DB04951	C0011603	0	0
DB04951	C0149931	0	0
DB04953	C0010200	0	1
DB04953	C0015456	0	3
DB04953	C0036421	0	2
DB04953	C0687720	0	4
DB04967	C0005684	0	2
DB04967	C0005779	0	0
DB04967	C0702166	0	1
DB05015	C0022116	0	1
DB05015	C0236964	0	1
DB05015	C0948216	0	2
DB05015	C1140680	0	4
DB05016	C0020503	0	4
DB05016	C0031117	0	1
DB05016	C0151686	0	0
DB05039	C0020544	0	4
DB05039	C0020757	0	1
DB05039	C0035222	0	0
DB05039	C0085096	0	1
DB05039	C0085215	0	1
DB05039	C0085413	0	3
DB05039	C0678222	0	2
DB05099	C0021603	0	0
DB05099	C0023418	0	4
DB05239	C0020757	0	1
DB05239	C0029408	0	2
DB05239	C0206686	0	1
DB05239	C0282528	0	2
DB05239	C0559106	0	0
DB05246	C0013274	0	1
DB05246	C0022568	0	2
DB05246	C0027051	0	4
DB05246	C0030848	0	2
DB05246	C0033117	0	2
DB05246	C0041948	0	1
DB05246	C0206245	0	1
DB05260	C0004239	0	0
DB05260	C0024143	0	1
DB05260	C0031099	0	0
DB05260	C0032914	0	1
DB05265	C0022073	0	3
DB05265	C0032227	0	0
DB05266	C0013264	0	1
DB05266	C0023437	0	2
DB05266	C0220983	0	3
DB05266	C0917805	0	2
DB05271	C0003864	0	0
DB05271	C0010691	0	4
DB05271	C0039103	0	2
DB05271	C1800706	0	2
DB05294	C0014877	0	4
DB05294	C0238463	0	2
DB05294	C0271568	0	4
DB05294	C0524620	0	2
DB05311	C0005587	0	1
DB05311	C0005697	0	3
DB05311	C0079731	0	2
DB05332	C0030305	0	0
DB05332	C0039483	0	3
DB05332	C1269683	0	0
DB05332	C1960397	0	0
DB05351	C0042571	0	3
DB05351	C0343065	0	0
DB05351	C0476089	0	2
DB05351	C0836924	0	3
DB05389	C0009324	0	0
DB05389	C0013595	0	4
DB05389	C0022575	0	0
DB05521	C0008677	0	2
DB05521	C0020676	0	4
DB05521	C0032897	0	3
DB05521	C0034065	0	2
DB05521	C2930898	0	0
DB05541	C0027686	0	3
DB05541	C0162834	0	3
DB05541	C0236964	0	0
DB05578	C0005587	0	1
DB05578	C0020615	0	3
DB05578	C0032914	0	3
DB05578	C0040479	0	4
DB05578	C2316810	0	0
DB05630	C0010072	0	2
DB05630	C0015230	0	1
DB05630	C0035412	0	3
DB05630	C0042164	0	4
DB05676	C0014038	0	0
DB05676	C0014544	0	3
DB05676	C0015967	0	2
DB05676	C0020502	0	1
DB05676	C0033975	0	0
DB05676	C2242472	0	4
DB05679	C0036980	0	4
DB05679	C0038160	0	2
DB05679	C0038379	0	1
DB05777	C0013144	0	0
DB05777	C0024591	0	2
DB05777	C0029453	0	2
DB05777	C0036980	0	4
DB05777	C0038379	0	1
DB05812	C0007131	0	0
DB05812	C0020443	0	0
DB05812	C0023052	0	4
DB05812	C0271093	0	0
DB05829	C0019202	0	1
DB05829	C0023052	0	0
DB05990	C0020626	0	1
DB05990	C0029927	0	2
DB05990	C0031190	0	3
DB05990	C0242383	0	2
DB06016	C0026650	0	0
DB06016	C0085417	0	3
DB06016	C1837475	0	2
DB06144	C0000737	0	4
DB06144	C0003123	0	4
DB06144	C0013264	0	2
DB06144	C0013338	0	0
DB06144	C0024894	0	4
DB06148	C0024523	0	2
DB06148	C0178416	0	4
DB06151	C0018834	0	2
DB06151	C0032580	0	1
DB06151	C0238052	0	1
DB06151	C0559106	0	0
DB06152	C0005697	0	2
DB06152	C0024473	0	2
DB06152	C0206245	0	2
DB06153	C0009375	0	3
DB06153	C0520679	0	2
DB06155	C0085215	0	0
DB06155	C0919267	0	3
DB06168	C0001206	0	4
DB06168	C0003962	0	1
DB06168	C0010346	0	0
DB06168	C1527249	0	3
DB06176	C0024894	0	0
DB06176	C0036220	0	1
DB06176	C0042035	0	3
DB06176	C0087012	0	3
DB06176	C0151744	0	4
DB06176	C0231528	0	1
DB06193	C0029401	0	3
DB06193	C0085413	0	0
DB06193	C0151942	0	1
DB06193	C0162565	0	1
DB06193	C0221032	0	3
DB06193	C0878544	0	2
DB06193	C1527336	0	3
DB06196	C0009404	0	3
DB06201	C0014038	0	3
DB06201	C0020598	0	0
DB06201	C0021361	0	2
DB06201	C0029434	0	2
DB06201	C0085631	0	2
DB06201	C0162627	0	0
DB06202	C0027661	0	2
DB06202	C0039685	0	2
DB06202	C0221260	0	2
DB06202	C1527304	0	0
DB06203	C0002871	0	3
DB06203	C0013182	0	0
DB06203	C0021670	0	2
DB06203	C0029882	0	4
DB06203	C0154143	0	0
DB06203	C0234533	0	0
DB06204	C0004352	0	1
DB06204	C0020217	0	2
DB06204	C0035585	0	2
DB06204	C0043202	0	4
DB06204	C0162316	0	0
DB06204	C0409818	0	3
DB06209	C0017563	0	4
DB06210	C0002893	0	2
DB06210	C0013264	0	1
DB06210	C0039621	0	3
DB06210	C0238462	0	4
DB06210	C0270851	0	1
DB06211	C0007095	0	4
DB06211	C0040015	0	1
DB06212	C0001122	0	4
DB06212	C0221023	0	4
DB06213	C0014836	0	4
DB06213	C0023481	0	1
DB06213	C0032768	0	2
DB06213	C2718128	0	1
DB06216	C0032227	0	1
DB06216	C0559106	0	2
DB06217	C0029882	0	1
DB06217	C0034069	0	4
DB06217	C0162566	0	4
DB06218	C0023267	0	1
DB06218	C0034734	0	3
DB06218	C0042514	0	4
DB06219	C0004239	0	0
DB06219	C0017152	0	4
DB06219	C0035335	0	0
DB06219	C1621958	0	2
DB06228	C0011644	0	1
DB06228	C0023267	0	1
DB06228	C0268596	0	3
DB06228	C0878773	0	4
DB06228	C1527311	0	0
DB06230	C0020433	0	4
DB06230	C0020474	0	1
DB06230	C0042035	0	3
DB06230	C0151686	0	4
DB06230	C1961099	0	1
DB06237	C0003868	0	0
DB06243	C0008311	0	4
DB06243	C0027022	0	3
DB06243	C0040517	0	2
DB06262	C0020619	0	3
DB06264	C0001206	0	2
DB06264	C0006114	0	3
DB06267	C0013338	0	2
DB06267	C0917801	0	3
DB06268	C0014335	0	2
DB06268	C0026961	0	2
DB06268	C0036690	0	0
DB06268	C0041948	0	4
DB06268	C0276535	0	0
DB06271	C0014356	0	0
DB06271	C0022593	0	0
DB06272	C0007102	0	2
DB06272	C0023869	0	3
DB06272	C0036508	0	2
DB06272	C0043459	0	2
DB06272	C0242973	0	3
DB06272	C0405580	0	2
DB06273	C0022660	0	1
DB06273	C0027662	0	2
DB06273	C0038018	0	0
DB06273	C0040038	0	2
DB06273	C0409959	0	3
DB06282	C0154143	0	1
DB06282	C0948216	0	3
DB06285	C0016057	0	1
DB06287	C0001126	0	3
DB06287	C0014556	0	0
DB06287	C1134719	0	4
DB06288	C0019054	0	4
DB06288	C0342907	0	3
DB06290	C0014556	0	4
DB06290	C0027796	0	1
DB06290	C0027819	0	1
DB06290	C0039841	0	2
DB06290	C0042024	0	4
DB06292	C0015624	0	3
DB06292	C0042909	0	2
DB06292	C0151686	0	3
DB06292	C0376545	0	1
DB06317	C0002888	0	4
DB06317	C0013604	0	0
DB06335	C0013295	0	3
DB06335	C0032463	0	1
DB06335	C0042900	0	1
DB06335	C0205768	0	3
DB06335	C0376545	0	0
DB06372	C0001973	0	2
DB06372	C0010072	0	0
DB06372	C0020545	0	2
DB06372	C0035457	0	1
DB06401	C0020437	0	3
DB06401	C0042847	0	4
DB06401	C0342543	0	2
DB06403	C0032987	0	4
DB06403	C0034063	0	0
DB06403	C0038454	0	2
DB06403	C0238111	0	1
DB06403	C0268490	0	3
DB06403	C2930898	0	1
DB06410	C0020757	0	0
DB06410	C0036508	0	2
DB06410	C0043459	0	2
DB06410	C0151636	0	4
DB06410	C0282488	0	3
DB06412	C0031485	0	3
DB06412	C0262584	0	3
DB06413	C0019151	0	4
DB06413	C0025149	0	0
DB06413	C0035854	0	4
DB06413	C0038362	0	4
DB06413	C0311277	0	0
DB06413	C1269683	0	0
DB06439	C0677607	0	4
DB06439	C1561643	0	1
DB06439	C2931618	0	4
DB06479	C0011633	0	1
DB06479	C0031190	0	3
DB06480	C0003873	0	2
DB06480	C0007137	0	2
DB06480	C0040136	0	4
DB06480	C0282488	0	1
DB06589	C0001623	0	4
DB06589	C0014121	0	1
DB06589	C0020635	0	4
DB06589	C0206682	0	2
DB06589	C0919267	0	1
DB06594	C0003128	0	1
DB06594	C0009375	0	1
DB06594	C0025289	0	0
DB06594	C0079731	0	1
DB06594	C0220983	0	0
DB06603	C0019087	0	3
DB06603	C0037769	0	4
DB06603	C0042514	0	3
DB06603	C0220989	0	4
DB06603	C0473527	0	3
DB06605	C0011884	0	0
DB06605	C0014335	0	3
DB06605	C0014556	0	1
DB06605	C0015944	0	0
DB06605	C0018099	0	1
DB06605	C0020544	0	4
DB06605	C0031154	0	3
DB06605	C0149704	0	2
DB06605	C0242422	0	2
DB06605	C0271568	0	2
DB06605	C0677607	0	4
DB06616	C0022573	0	2
DB06626	C0005699	0	0
DB06626	C0009324	0	0
DB06626	C0018273	0	0
DB06637	C0018418	0	4
DB06637	C0022650	0	1
DB06637	C0027819	0	1
DB06637	C0856727	0	1
DB06643	C0002965	0	3
DB06643	C0149704	0	4
DB06643	C1561643	0	2
DB06650	C0006114	0	4
DB06650	C0009404	0	1
DB06650	C0013421	0	0
DB06650	C0026998	0	4
DB06650	C0040015	0	3
DB06654	C0007642	0	1
DB06654	C0020456	0	1
DB06654	C0751362	0	2
DB06654	C0751434	0	4
DB06654	C0878773	0	1
DB06654	C2316212	0	0
DB06655	C0020437	0	4
DB06655	C0032285	0	4
DB06655	C2931618	0	4
DB06663	C0007137	0	1
DB06663	C0398650	0	2
DB06663	C2930898	0	2
DB06674	C0030193	0	4
DB06684	C0009763	0	4
DB06684	C0011644	0	4
DB06684	C0149931	0	4
DB06684	C0473527	0	1
DB06689	C0002418	0	2
DB06689	C0042138	0	1
DB06689	C0409959	0	2
DB06691	C0004604	0	3
DB06692	C0007789	0	2
DB06692	C0023443	0	0
DB06692	C0271093	0	1
DB06692	C0346647	0	4
DB06694	C0025202	0	3
DB06694	C0034067	0	3
DB06694	C0079731	0	0
DB06694	C0149821	0	3
DB06694	C0238111	0	3
DB06694	C0268583	0	3
DB06695	C0024301	0	4
DB06695	C0027404	0	1
DB06697	C0020445	0	4
DB06697	C0206245	0	2
DB06697	C0948008	0	1
DB06697	C1269683	0	0
DB06699	C0023440	0	2
DB06699	C0151940	0	3
DB06699	C0155862	0	4
DB06699	C0740394	0	1
DB06699	C1837475	0	1
DB06700	C0022596	0	1
DB06700	C0026650	0	1
DB06700	C0156404	0	2
DB06701	C0024138	0	1
DB06701	C0520679	0	2
DB06702	C0007786	0	0
DB06702	C0039590	0	3
DB06702	C0276226	0	1
DB06702	C0342731	0	0
DB06706	C0035854	0	0
DB06706	C0079584	0	3
DB06706	C0342731	0	3
DB06706	C3463824	0	2
DB06707	C0014173	0	0
DB06707	C0017668	0	3
DB06707	C0019618	0	1
DB06707	C0020615	0	4
DB06707	C0156404	0	4
DB06707	C0281361	0	1
DB06709	C0011882	0	3
DB06709	C0019829	0	3
DB06709	C0021359	0	3
DB06709	C0948896	0	2
DB06710	C0022116	0	0
DB06710	C0037274	0	1
DB06711	C0002888	0	4
DB06711	C0020542	0	3
DB06711	C0085681	0	0
DB06711	C1961835	0	4
DB06711	C3544321	0	4
DB06713	C0013604	0	0
DB06713	C0019151	0	3
DB06713	C0038363	0	0
DB06713	C1142132	0	0
DB06714	C0002880	0	4
DB06714	C0012833	0	0
DB06714	C0013390	0	0
DB06714	C0015469	0	3
DB06714	C0015672	0	1
DB06714	C0020545	0	0
DB06714	C0023518	0	0
DB06714	C0026838	0	1
DB06714	C0271578	0	2
DB06714	C1961835	0	2
DB06716	C0006271	0	4
DB06716	C0010072	0	4
DB06716	C0017160	0	2
DB06716	C0018790	0	3
DB06716	C0033581	0	1
DB06716	C0085612	0	1
DB06716	C0678222	0	2
DB06716	C0847614	0	1
DB06716	C1960397	0	2
DB06717	C0036983	0	3
DB06717	C0037199	0	1
DB06717	C0085649	0	0
DB06718	C0002170	0	3
DB06718	C0039841	0	1
DB06719	C0021670	0	2
DB06719	C0151714	0	0
DB06719	C2973725	0	2
DB06720	C0085649	0	4
DB06720	C0162316	0	4
DB06720	C0751865	0	4
DB06725	C0024473	0	3
DB06725	C0150055	0	2
DB06725	C0231528	0	2
DB06725	C0268596	0	1
DB06725	C1263846	0	3
DB06725	C2936781	0	1
DB06736	C0004775	0	2
DB06736	C0018213	0	3
DB06736	C0036508	0	4
DB06736	C0042384	0	4
DB06736	C0270851	0	2
DB06736	C0282528	0	2
DB06736	C0409818	0	1
DB06739	C0155862	0	3
DB06754	C0002792	0	4
DB06754	C0005697	0	1
DB06754	C0008350	0	3
DB06754	C0020502	0	4
DB06754	C0026987	0	1
DB06754	C0151526	0	2
DB06756	C0011848	0	0
DB06756	C0022354	0	4
DB06756	C0023479	0	2
DB06756	C0024591	0	0
DB06756	C0235063	0	4
DB06764	C0000744	0	4
DB06764	C0018099	0	3
DB06764	C0020445	0	1
DB06764	C0020476	0	4
DB06764	C0022575	0	1
DB06764	C0027627	0	4
DB06764	C0221032	0	4
DB06766	C0018834	0	3
DB06774	C0006625	0	4
DB06774	C0007194	0	4
DB06774	C0012833	0	2
DB06774	C0029443	0	4
DB06774	C0042510	0	4
DB06774	C0162836	0	0
DB06775	C0019880	0	3
DB06775	C0020452	0	2
DB06775	C0033117	0	2
DB06775	C1328407	0	3
DB06777	C0019202	0	4
DB06777	C0020474	0	1
DB06777	C0026948	0	1
DB06777	C0036830	0	4
DB06777	C0276535	0	3
DB06777	C0546817	0	4
DB06782	C0017563	0	4
DB06782	C0024437	0	0
DB06782	C0220983	0	2
DB06782	C0342881	0	1
DB06786	C0003492	0	4
DB06786	C0020621	0	3
DB06786	C0029458	0	1
DB06786	C0042842	0	3
DB06788	C0013415	0	0
DB06788	C0020649	0	1
DB06788	C0039103	0	0
DB06788	C1261473	0	4
DB06791	C0001403	0	3
DB06791	C0033774	0	1
DB06791	C0151940	0	0
DB06800	C0020544	0	3
DB06800	C0035078	0	4
DB06803	C0006287	0	1
DB06803	C0015530	0	4
DB06803	C0024586	0	0
DB06803	C0026691	0	3
DB06803	C0231528	0	3
DB06809	C0034063	0	1
DB06809	C0041948	0	0
DB06813	C0018924	0	2
DB06813	C0040156	0	3
DB06813	C0085580	0	0
DB06813	C0085606	0	1
DB06819	C0002888	0	1
DB06819	C0029191	0	1
DB06824	C0007570	0	2
DB06824	C0027661	0	3
DB06824	C0027662	0	1
DB06824	C0376358	0	4
DB06825	C0013274	0	0
DB06825	C0080274	0	4
DB07477	C0009324	0	3
DB07477	C0021603	0	2
DB07477	C0456909	0	4
DB07615	C1261473	0	1
DB08604	C0030446	0	2
DB08604	C0031046	0	3
DB08799	C0002893	0	3
DB08799	C0014335	0	2
DB08799	C0017605	0	0
DB08800	C0032000	0	0
DB08800	C0151723	0	0
DB08800	C0699791	0	0
DB08800	C0877792	0	3
DB08801	C0022104	0	0
DB08801	C0036421	0	3
DB08801	C0346647	0	3
DB08801	C0836924	0	2
DB08801	C1269683	0	2
DB08801	C1621958	0	0
DB08802	C0013404	0	4
DB08802	C0020757	0	3
DB08802	C0026769	0	0
DB08802	C0026948	0	2
DB08802	C0398623	0	0
DB08806	C0268483	0	3
DB08806	C0376545	0	4
DB08806	C1275126	0	3
DB08807	C0001627	0	0
DB08807	C0008677	0	1
DB08807	C0751865	0	0
DB08808	C0023443	0	1
DB08808	C0037769	0	0
DB08808	C0038013	0	4
DB08808	C0079744	0	0
DB08810	C0011606	0	1
DB08810	C0011875	0	2
DB08810	C0020481	0	0
DB08810	C0020557	0	0
DB08810	C0027819	0	0
DB08810	C0034063	0	1
DB08810	C0039240	0	4
DB08810	C0040156	0	3
DB08810	C0085159	0	3
DB08811	C0023434	0	3
DB08811	C0024586	0	4
DB08811	C1408258	0	2
DB08814	C0085681	0	1
DB08814	C0238052	0	0
DB08815	C0002418	0	1
DB08815	C0016412	0	1
DB08815	C0282528	0	2
DB08816	C0017605	0	1
DB08816	C0018273	0	4
DB08816	C0031154	0	3
DB08816	C0034065	0	4
DB08816	C0343755	0	4
DB08818	C0009404	0	2
DB08818	C0025874	0	2
DB08818	C4083212	0	2
DB08819	C0005741	0	3
DB08819	C0042345	0	1
DB08820	C0003128	0	1
DB08820	C0013720	0	4
DB08820	C0030193	0	2
DB08822	C0001627	0	3
DB08822	C0014733	0	0
DB08822	C0022073	0	1
DB08822	C0030848	0	0
DB08822	C0039483	0	1
DB08826	C0004604	0	2
DB08826	C0021051	0	0
DB08826	C0162820	0	0
DB08827	C0010417	0	2
DB08827	C0020555	0	4
DB08827	C0020621	0	0
DB08827	C0023518	0	3
DB08827	C0032463	0	2
DB08827	C0033375	0	2
DB08827	C0409818	0	2
DB08828	C0006105	0	4
DB08828	C0013274	0	1
DB08828	C0018798	0	0
DB08828	C0020428	0	2
DB08828	C0085096	0	3
DB08828	C0751753	0	4
DB08828	C0919267	0	0
DB08835	C0678222	0	3
DB08836	C0003128	0	2
DB08836	C0003850	0	1
DB08836	C0013428	0	1
DB08836	C0026948	0	4
DB08836	C0376545	0	1
DB08860	C0027022	0	2
DB08860	C0042909	0	1
DB08867	C0002888	0	4
DB08867	C0027661	0	2
DB08867	C0027796	0	4
DB08867	C0043459	0	4
DB08867	C0156404	0	2
DB08868	C0009404	0	1
DB08868	C0010692	0	1
DB08868	C0032787	0	1
DB08869	C0020626	0	4
DB08869	C0038525	0	2
DB08869	C0079584	0	0
DB08871	C0011644	0	1
DB08871	C0036421	0	2
DB08871	C0149821	0	2
DB08871	C0398623	0	1
DB08872	C0007102	0	2
DB08872	C0023467	0	0
DB08872	C0162820	0	3
DB08872	C1140680	0	0
DB08873	C0034013	0	3
DB08873	C0149725	0	1
DB08873	C0268583	0	1
DB08875	C0023487	0	0
DB08875	C0024299	0	4
DB08875	C0031485	0	3
DB08875	C0085159	0	3
DB08877	C0017563	0	4
DB08877	C0035220	0	2
DB08877	C1704436	0	1
DB08879	C0009319	0	2
DB08879	C0016057	0	2
DB08879	C0024299	0	3
DB08879	C0026987	0	3
DB08879	C0473527	0	4
DB08880	C0005741	0	3
DB08880	C0013182	0	3
DB08880	C0020428	0	0
DB08880	C0020480	0	4
DB08880	C0022665	0	2
DB08880	C0022951	0	3
DB08880	C0037286	0	4
DB08881	C0007193	0	3
DB08881	C0022650	0	3
DB08882	C0011882	0	2
DB08882	C0020615	0	0
DB08882	C0085129	0	2
DB08882	C0542346	0	2
DB08882	C1565489	0	4
DB08883	C0009319	0	2
DB08883	C0699791	0	2
DB08883	C2936781	0	4
DB08885	C0013182	0	1
DB08885	C0014356	0	0
DB08885	C0018924	0	4
DB08885	C0020635	0	1
DB08885	C0024790	0	4
DB08885	C0036323	0	3
DB08885	C0036920	0	2
DB08888	C0002965	0	0
DB08888	C0011603	0	4
DB08888	C0152020	0	3
DB08888	C0271623	0	2
DB08889	C2242472	0	1
DB08890	C0015672	0	3
DB08890	C0020625	0	4
DB08890	C0027051	0	2
DB08890	C0034150	0	4
DB08890	C0036651	0	0
DB08890	C0042373	0	1
DB08893	C0013720	0	1
DB08893	C0020621	0	2
DB08893	C0021390	0	3
DB08893	C0887833	0	3
DB08894	C0020557	0	2
DB08894	C0085682	0	3
DB08894	C0398623	0	2
DB08894	C0409959	0	4
DB08895	C0001430	0	0
DB08895	C0007134	0	1
DB08895	C0017605	0	0
DB08895	C0021308	0	1
DB08895	C0034065	0	3
DB08896	C0039590	0	3
DB08897	C0030807	0	2
DB08897	C0085215	0	3
DB08899	C0000744	0	4
DB08899	C0034012	0	2
DB08901	C0023448	0	4
DB08901	C0024523	0	3
DB08901	C0027661	0	2
DB08901	C0029442	0	0
DB08901	C0042900	0	1
DB08901	C0085681	0	2
DB08904	C0014474	0	1
DB08904	C0030569	0	3
DB08904	C0030848	0	3
DB08906	C0001126	0	0
DB08906	C0002418	0	3
DB08906	C0002894	0	2
DB08906	C0025294	0	0
DB08907	C0018099	0	4
DB08907	C0023827	0	1
DB08907	C0039685	0	2
DB08907	C0751122	0	3
DB08908	C0010481	0	2
DB08908	C0013338	0	4
DB08908	C0027708	0	2
DB08908	C0242698	0	2
DB08910	C0019829	0	0
DB08910	C1384600	0	2
DB08910	C2930898	0	3
DB08911	C0017638	0	2
DB08911	C1565489	0	1
DB08912	C0002880	0	4
DB08912	C0017563	0	1
DB08912	C0018203	0	4
DB08912	C0020445	0	0
DB08918	C0009952	0	0
DB08918	C0015371	0	0
DB08918	C0023892	0	4
DB08918	C0043515	0	3
DB08918	C0085413	0	1
DB08918	C0206245	0	2
DB08922	C0022575	0	0
DB08922	C0030590	0	4
DB08922	C0259817	0	0
DB08922	C0456909	0	1
DB08922	C0949116	0	0
DB08931	C0018801	0	2
DB08931	C0019156	0	1
DB08931	C0020179	0	3
DB08931	C0029456	0	1
DB08931	C1275126	0	3
DB08931	C1527311	0	0
DB08932	C0001403	0	2
DB08932	C0032897	0	2
DB08932	C0456909	0	0
DB08932	C0751865	0	0
DB08935	C0010930	0	3
DB08935	C0020480	0	2
DB08935	C0039841	0	0
DB08935	C0699791	0	4
DB08936	C0003864	0	1
DB08936	C0035078	0	2
DB08941	C0376545	0	3
DB08955	C0005741	0	1
DB08955	C0020502	0	3
DB08955	C0020503	0	2
DB08955	C0023481	0	0
DB08955	C0026769	0	0
DB08955	C0029443	0	0
DB08955	C0085129	0	0
DB08957	C0026764	0	3
DB08961	C0003862	0	3
DB08961	C0003962	0	4
DB08961	C0005424	0	4
DB08961	C0009375	0	1
DB08961	C0022638	0	3
DB08983	C0002962	0	1
DB08983	C0042164	0	0
DB08983	C0220989	0	0
DB08983	C0524620	0	2
DB08984	C0039483	0	0
DB08984	C0206682	0	3
DB08984	C2316810	0	0
DB08985	C0005967	0	0
DB08985	C0021775	0	1
DB08985	C0936215	0	0
DB08986	C0019080	0	4
DB08992	C0003467	0	3
DB08992	C0036983	0	1
DB08992	C0041582	0	2
DB08992	C0155862	0	2
DB08992	C1458155	0	1
DB08995	C0020459	0	0
DB08995	C0027424	0	2
DB08995	C1263846	0	4
DB09000	C0001206	0	2
DB09000	C0023448	0	3
DB09000	C0524910	0	4
DB09006	C0023052	0	3
DB09006	C0032987	0	3
DB09006	C0152020	0	4
DB09010	C0017086	0	3
DB09010	C0034065	0	0
DB09010	C0155862	0	1
DB09010	C0343755	0	4
DB09010	C0456909	0	0
DB09014	C0005586	0	2
DB09014	C0008350	0	1
DB09014	C0015672	0	2
DB09015	C0011606	0	2
DB09015	C0029401	0	0
DB09015	C0030567	0	1
DB09015	C0032285	0	4
DB09016	C0002736	0	3
DB09016	C0009324	0	4
DB09016	C0033975	0	1
DB09016	C0039841	0	2
DB09018	C0020757	0	2
DB09018	C0038379	0	4
DB09018	C0456909	0	2
DB09026	C0042029	0	2
DB09029	C0014867	0	3
DB09029	C0022116	0	3
DB09029	C0342907	0	2
DB09029	C1956346	0	3
DB09030	C0010417	0	1
DB09030	C0022116	0	3
DB09030	C0042133	0	1
DB09030	C0456909	0	0
DB09033	C0011606	0	1
DB09033	C0029134	0	4
DB09033	C0162836	0	1
DB09033	C0220756	0	3
DB09033	C0342788	0	4
DB09033	C0476089	0	4
DB09034	C0013386	0	0
DB09034	C0023892	0	0
DB09034	C0042909	0	0
DB09034	C0542346	0	0
DB09034	C4083212	0	1
DB09035	C0013405	0	3
DB09035	C0015397	0	1
DB09035	C0220983	0	3
DB09036	C0010068	0	4
DB09036	C0162316	0	1
DB09037	C0003578	0	1
DB09037	C0009763	0	4
DB09037	C0011991	0	3
DB09037	C0018621	0	0
DB09037	C0019080	0	3
DB09037	C0023467	0	1
DB09037	C0035222	0	4
DB09037	C0042384	0	3
DB09038	C0022638	0	1
DB09038	C0026948	0	0
DB09038	C0034063	0	1
DB09038	C0040997	0	4
DB09038	C0042024	0	0
DB09038	C0079731	0	2
DB09038	C0242488	0	3
DB09039	C0011615	0	4
DB09039	C0013405	0	3
DB09039	C0014038	0	1
DB09039	C0024031	0	2
DB09039	C0038362	0	4
DB09039	C0040015	0	2
DB09039	C0376545	0	0
DB09040	C0030569	0	3
DB09040	C0032227	0	3
DB09040	C0836924	0	1
DB09043	C0014553	0	2
DB09043	C0022595	0	1
DB09043	C0026838	0	2
DB09043	C0027627	0	3
DB09043	C0035335	0	0
DB09043	C0042842	0	0
DB09043	C0751434	0	3
DB09043	C2937421	0	1
DB09045	C0001206	0	2
DB09045	C0030297	0	0
DB09045	C0040034	0	4
DB09045	C0040136	0	2
DB09046	C0004114	0	4
DB09046	C0010043	0	4
DB09046	C0020456	0	0
DB09046	C0020757	0	0
DB09046	C0085631	0	1
DB09046	C0276535	0	4
DB09047	C0003864	0	1
DB09047	C0013405	0	0
DB09047	C0017152	0	2
DB09047	C0020621	0	2
DB09047	C1275126	0	0
DB09047	C1861172	0	1
DB09048	C0004364	0	1
DB09048	C0151940	0	4
DB09048	C0162836	0	3
DB09048	C0206693	0	1
DB09048	C0268070	0	2
DB09048	C0268483	0	3
DB09048	C0948480	0	2
DB09049	C0014544	0	3
DB09049	C0017574	0	1
DB09049	C0023052	0	1
DB09049	C0041341	0	0
DB09053	C0009404	0	4
DB09054	C0002792	0	0
DB09054	C0007131	0	0
DB09054	C0027661	0	3
DB09054	C0242488	0	4
