drug	disease	label	fold
DB04844	C0271578	0	4
DB04845	C0002880	0	0
DB04845	C0007095	0	2
DB04845	C2242472	0	0
DB04846	C0002895	0	2
DB04846	C0003862	0	0
DB04846	C0005587	0	0
DB04846	C0009952	0	4
DB04846	C0018213	0	4
DB04846	C0023440	0	4
DB04846	C0155862	0	1
DB04854	C0004096	0	4
DB04854	C0020445	0	4
DB04854	C0020538	0	2
DB04854	C0022104	0	2
DB04854	C0037199	0	2
DB04854	C0149821	0	2
DB04854	C0476089	0	4
DB04855	C0007789	0	4
DB04855	C0012833	0	0
DB04855	C0013295	0	1
DB04855	C0022354	0	1
DB04855	C0042847	0	0
DB04861	C0014742	0	0
DB04861	C0023212	0	3
DB04861	C0023481	0	2
DB04861	C1408258	0	1
DB04865	C0020676	0	0
DB04865	C0021655	0	4
DB04865	C0021775	0	2
DB04865	C0028734	0	2
DB04865	C0031485	0	0
DB04865	C0038362	0	0
DB04865	C0042373	0	2
DB04865	C0042487	0	2
DB04865	C1704417	0	2
DB04866	C0002171	0	1
DB04866	C0013386	0	1
DB04866	C0014743	0	1
DB04866	C0016057	0	1
DB04866	C0026691	0	1
DB04866	C0034069	0	1
DB04868	C0003578	0	4
DB04868	C0004364	0	1
DB04868	C0015672	0	4
DB04868	C0021141	0	2
DB04868	C0028840	0	1
DB04868	C3495559	0	0
DB04871	C0011854	0	3
DB04871	C0026961	0	0
DB04876	C0042510	0	2
DB04878	C0004943	0	0
DB04878	C0018802	0	0
DB04880	C0020476	0	3
DB04880	C0036830	0	1
DB04880	C0917805	0	3
DB04890	C0020550	0	3
DB04890	C0022951	0	0
DB04890	C0037286	0	0
DB04890	C0870082	0	2
DB04894	C0004775	0	2
DB04894	C0042345	0	0
DB04894	C0948216	0	4
DB04895	C0015230	0	0
DB04895	C0085096	0	2
DB04896	C0001403	0	3
DB04896	C0007786	0	4
DB04896	C0024031	0	1
DB04896	C0033774	0	0
DB04896	C0151940	0	1
DB04896	C0278996	0	3
DB04896	C0746102	0	1
DB04898	C0025323	0	2
DB04898	C4083212	0	2
DB04899	C0010308	0	2
DB04899	C0023448	0	1
DB04899	C0024591	0	4
DB04899	C0034150	0	0
DB04899	C0151636	0	1
DB04899	C0262584	0	4
DB04899	C0268596	0	3
DB04899	C0271650	0	4
DB04899	C0524620	0	3
DB04899	C0687720	0	1
DB04899	C1134719	0	0
DB04920	C0005424	0	1
DB04920	C0017152	0	2
DB04920	C0038160	0	2
DB04920	C0473527	0	0
DB04924	C0002962	0	1
DB04924	C0024141	0	4
DB04924	C0087012	0	2
DB04924	C0856727	0	1
DB04931	C0877792	0	3
DB04932	C0003872	0	2
DB04932	C0019618	0	1
DB04932	C1140680	0	0
DB04938	C0002736	0	2
DB04938	C0002792	0	2
DB04938	C0011848	0	2
DB04938	C0026987	0	2
DB04938	C0028949	0	1
DB04938	C0085610	0	0
DB04938	C0878544	0	2
DB04941	C0013595	0	4
DB04941	C0023467	0	1
DB04941	C0027661	0	2
DB04941	C0036323	0	4
DB04941	C0282193	0	3
DB04941	C2931618	0	0
DB04942	C0162627	0	3
DB04942	C0730345	0	4
DB04946	C0004604	0	4
DB04946	C0005694	0	1
DB04946	C0008489	0	4
DB04946	C0017574	0	1
DB04946	C0025294	0	4
DB04946	C0030807	0	0
DB04946	C0232940	0	1
DB04946	C0242350	0	0
DB04951	C0001883	0	0
DB04951	C0006105	0	2
DB04951	C0020473	0	4
DB04951	C0040479	0	3
DB04951	C0948008	0	0
DB04951	C1168401	0	1
DB04953	C0014356	0	2
DB04953	C0022548	0	4
DB04953	C0948216	0	4
DB04967	C0003850	0	2
DB04967	C0018802	0	3
DB04967	C0023212	0	2
DB04967	C0023869	0	1
DB04967	C0038356	0	1
DB04967	C2267227	0	4
DB05015	C0003872	0	4
DB05015	C0007137	0	0
DB05015	C0020523	0	3
DB05015	C0021359	0	2
DB05015	C0032227	0	4
DB05015	C0036421	0	3
DB05015	C0040034	0	2
DB05015	C0259817	0	1
DB05016	C0002453	0	2
DB05016	C0027796	0	1
DB05016	C0031485	0	0
DB05016	C1960397	0	1
DB05039	C0009763	0	4
DB05039	C0027498	0	3
DB05039	C0029463	0	1
DB05039	C0730345	0	2
DB05039	C0948008	0	1
DB05099	C0005695	0	4
DB05099	C0034065	0	3
DB05099	C0034734	0	4
DB05239	C0162820	0	3
DB05246	C0149925	0	1
DB05260	C0001957	0	1
DB05265	C0006413	0	2
DB05265	C0017638	0	4
DB05265	C0268579	0	4
DB05265	C1621958	0	0
DB05266	C0020514	0	1
DB05266	C0042024	0	4
DB05266	C0268390	0	4
DB05266	C0271623	0	0
DB05266	C0342907	0	2
DB05271	C0030305	0	3
DB05271	C0033806	0	1
DB05271	C0040147	0	3
DB05271	C1861172	0	1
DB05294	C0018834	0	1
DB05294	C0020428	0	3
DB05294	C0023418	0	3
DB05311	C0002875	0	4
DB05311	C0022595	0	1
DB05311	C0032227	0	3
DB05311	C0033975	0	0
DB05311	C0268596	0	4
DB05311	C0497327	0	2
DB05332	C0020557	0	3
DB05332	C0037188	0	4
DB05351	C0007102	0	2
DB05351	C0023212	0	2
DB05389	C0001403	0	3
DB05389	C0020635	0	4
DB05389	C0022876	0	4
DB05389	C0948216	0	2
DB05521	C0001418	0	1
DB05521	C0022575	0	3
DB05521	C0036341	0	0
DB05541	C0002874	0	1
DB05541	C0020514	0	2
DB05541	C0039103	0	0
DB05541	C0553580	0	4
DB05578	C0004364	0	3
DB05578	C0041948	0	2
DB05630	C0001623	0	2
DB05630	C0013390	0	4
DB05630	C0014544	0	4
DB05630	C0014868	0	0
DB05630	C0025500	0	3
DB05630	C0042109	0	3
DB05630	C0221032	0	3
DB05630	C0878773	0	3
DB05676	C1140680	0	2
DB05679	C0018798	0	2
DB05679	C0043515	0	1
DB05777	C0039103	0	1
DB05777	C0039621	0	2
DB05829	C0004096	0	0
DB05829	C0031511	0	4
DB05829	C0346421	0	2
DB05990	C0040997	0	1
DB06016	C0042035	0	4
DB06016	C0268070	0	4
DB06016	C2239176	0	2
DB06148	C0002894	0	3
DB06148	C0022638	0	2
DB06148	C0032768	0	2
DB06148	C0042875	0	3
DB06148	C0155862	0	2
DB06151	C0006114	0	4
DB06151	C0020517	0	0
DB06151	C0025500	0	4
DB06151	C0042875	0	0
DB06151	C3463824	0	1
DB06152	C0011644	0	2
DB06152	C0041948	0	2
DB06152	C0149821	0	0
DB06152	C0524910	0	0
DB06153	C0019829	0	0
DB06153	C0878544	0	0
DB06155	C0014173	0	0
DB06155	C0019156	0	3
DB06155	C0020546	0	2
DB06168	C0019829	0	3
DB06168	C0027708	0	2
DB06168	C0037299	0	4
DB06168	C0401151	0	4
DB06168	C1527311	0	3
DB06176	C0002895	0	2
DB06176	C0007193	0	0
DB06176	C0034734	0	4
DB06176	C0878787	0	0
DB06176	C1800706	0	2
DB06193	C0020479	0	1
DB06193	C0020480	0	3
DB06193	C0024437	0	2
DB06193	C2267227	0	2
DB06196	C0011849	0	3
DB06196	C0013421	0	3
DB06196	C0021603	0	0
DB06196	C2607914	0	4
DB06201	C0001430	0	4
DB06201	C0031099	0	1
DB06201	C0282528	0	3
DB06201	C0677607	0	3
DB06201	C2973725	0	1
DB06202	C0013182	0	1
DB06202	C0020538	0	1
DB06203	C0002962	0	0
DB06203	C0018916	0	3
DB06203	C0036920	0	1
DB06203	C0040156	0	1
DB06203	C0405580	0	0
DB06204	C0017636	0	3
DB06204	C0023052	0	1
DB06204	C0034951	0	3
DB06204	C0242973	0	4
DB06204	C0334634	0	3
DB06204	C0699791	0	2
DB06209	C0220983	0	3
DB06210	C0020523	0	0
DB06210	C0270458	0	1
DB06210	C0677607	0	4
DB06210	C1168401	0	3
DB06211	C0023481	0	1
DB06211	C0149958	0	4
DB06211	C0236964	0	3
DB06212	C0004775	0	1
DB06212	C0015469	0	2
DB06212	C0031117	0	4
DB06212	C0038454	0	2
DB06213	C0014173	0	4
DB06213	C0085681	0	2
DB06216	C0022548	0	3
DB06217	C0030848	0	0
DB06217	C0473527	0	3
DB06218	C0010054	0	4
DB06218	C0023479	0	4
DB06218	C0025289	0	1
DB06218	C0030569	0	1
DB06218	C0040046	0	2
DB06218	C0085605	0	1
DB06218	C0268483	0	0
DB06218	C0268543	0	4
DB06219	C0013595	0	0
DB06228	C0042487	0	4
DB06228	C0349464	0	1
DB06230	C0020459	0	2
DB06230	C0220983	0	1
DB06237	C0011633	0	3
DB06237	C0019069	0	2
DB06243	C0017668	0	1
DB06243	C0020598	0	0
DB06243	C0027708	0	1
DB06243	C0029453	0	4
DB06243	C0038325	0	1
DB06243	C0342543	0	4
DB06243	C1394891	0	0
DB06262	C0002895	0	4
DB06264	C0020523	0	2
DB06264	C0042024	0	2
DB06264	C0162568	0	4
DB06264	C0271093	0	3
DB06264	C0836924	0	4
DB06267	C0010417	0	3
DB06267	C0011644	0	2
DB06267	C0024586	0	2
DB06267	C0034065	0	4
DB06267	C0242383	0	2
DB06267	C2936781	0	1
DB06268	C0018021	0	2
DB06268	C0021390	0	4
DB06268	C1561643	0	1
DB06271	C0020459	0	4
DB06271	C0026838	0	3
DB06271	C0221013	0	2
DB06271	C0342881	0	0
DB06272	C0020481	0	0
DB06272	C0028949	0	3
DB06272	C0271093	0	1
DB06272	C0343755	0	2
DB06273	C0039483	0	4
DB06282	C0005587	0	4
DB06282	C0018671	0	3
DB06282	C0030567	0	4
DB06282	C0031069	0	0
DB06282	C0151526	0	1
DB06285	C0024121	0	0
DB06285	C0149958	0	3
DB06287	C0021051	0	0
DB06287	C0037274	0	4
DB06287	C0038356	0	1
DB06287	C2242472	0	1
DB06288	C0032019	0	3
DB06288	C0032987	0	0
DB06288	C2936781	0	2
DB06290	C0001403	0	4
DB06290	C0005779	0	0
DB06290	C0017160	0	3
DB06292	C0036980	0	3
DB06317	C0002888	0	3
DB06317	C0003492	0	3
DB06317	C0042164	0	4
DB06335	C0036572	0	4
DB06372	C0024143	0	2
DB06372	C0030920	0	2
DB06372	C0042875	0	0
DB06372	C0282528	0	0
DB06401	C0015456	0	2
DB06401	C0018995	0	0
DB06401	C0029453	0	0
DB06403	C0020545	0	2
DB06403	C0023869	0	0
DB06403	C0087012	0	1
DB06403	C0311277	0	3
DB06410	C0003128	0	0
DB06410	C0008312	0	2
DB06410	C0010481	0	1
DB06410	C0282528	0	0
DB06412	C0008149	0	1
DB06412	C0020542	0	3
DB06412	C0027430	0	2
DB06413	C0205768	0	3
DB06413	C0241961	0	4
DB06413	C0847614	0	0
DB06439	C0025294	0	1
DB06439	C0035585	0	1
DB06441	C0006271	0	1
DB06441	C0007785	0	2
DB06470	C0003872	0	3
DB06470	C0004153	0	4
DB06470	C0029396	0	2
DB06479	C0003811	0	1
DB06479	C0162568	0	0
DB06479	C0276535	0	0
DB06480	C0000744	0	2
DB06480	C0018021	0	3
DB06480	C0085159	0	0
DB06589	C0008350	0	1
DB06589	C0016470	0	2
DB06589	C0043515	0	0
DB06594	C0002390	0	1
DB06594	C0008149	0	3
DB06594	C0036983	0	0
DB06594	C0038356	0	3
DB06594	C0085681	0	4
DB06594	C2316810	0	2
DB06603	C0011875	0	2
DB06603	C0014743	0	4
DB06603	C0079744	0	4
DB06603	C0405580	0	2
DB06603	C1260899	0	0
DB06603	C1527304	0	3
DB06605	C0018099	0	2
DB06605	C0020540	0	0
DB06605	C0022876	0	3
DB06605	C0033578	0	1
DB06605	C0278996	0	3
DB06605	C2607914	0	2
DB06616	C0020538	0	1
DB06616	C0024117	0	4
DB06616	C0038013	0	4
DB06616	C0242488	0	0
DB06626	C0003467	0	3
DB06626	C0405580	0	1
DB06626	C0870082	0	1
DB06637	C0013338	0	0
DB06637	C0020428	0	2
DB06637	C0020443	0	1
DB06637	C0021308	0	4
DB06637	C0022104	0	3
DB06637	C0029191	0	1
DB06637	C0029456	0	0
DB06637	C0271578	0	4
DB06643	C0018418	0	0
DB06643	C0019880	0	0
DB06643	C0020615	0	2
DB06643	C0026650	0	1
DB06643	C0030807	0	4
DB06643	C0037274	0	2
DB06643	C0041341	0	4
DB06643	C0281361	0	4
DB06643	C1527336	0	1
DB06650	C0013274	0	4
DB06650	C0015371	0	0
DB06650	C0024117	0	1
DB06650	C0034063	0	4
DB06650	C0042842	0	0
DB06650	C0149745	0	4
DB06650	C0162820	0	4
DB06650	C1263846	0	3
DB06654	C0005586	0	3
DB06654	C0038325	0	0
DB06654	C0234533	0	4
DB06655	C0002875	0	1
DB06655	C0011644	0	2
DB06655	C0018995	0	1
DB06655	C0036830	0	1
DB06663	C0013405	0	3
DB06663	C0014544	0	4
DB06663	C4048328	0	2
DB06674	C0023449	0	0
DB06674	C0024301	0	2
DB06674	C0024473	0	2
DB06674	C0032000	0	0
DB06684	C0007137	0	2
DB06684	C0036220	0	4
DB06688	C0023480	0	1
DB06688	C0948216	0	4
DB06689	C0000786	0	4
DB06689	C0270736	0	3
DB06689	C0746102	0	1
DB06691	C0011616	0	1
DB06691	C0027498	0	2
DB06691	C0040038	0	3
DB06691	C0149821	0	2
DB06691	C0342788	0	2
DB06691	C0751967	0	3
DB06691	C3495559	0	2
DB06692	C0004153	0	3
DB06692	C0018794	0	1
DB06692	C0018916	0	0
DB06692	C0026948	0	2
DB06692	C0150055	0	4
DB06692	C1260899	0	1
DB06694	C0015469	0	2
DB06694	C0016470	0	4
DB06694	C0030446	0	2
DB06695	C0007131	0	3
DB06695	C0007789	0	1
DB06695	C0020456	0	2
DB06695	C0948480	0	3
DB06697	C0007102	0	4
DB06697	C0020546	0	0
DB06697	C0023443	0	3
DB06697	C0030567	0	0
DB06697	C0032019	0	4
DB06697	C0032285	0	4
DB06697	C0036220	0	4
DB06697	C0079584	0	0
DB06699	C0011875	0	0
DB06699	C0014869	0	2
DB06699	C0018418	0	4
DB06699	C0268490	0	0
DB06700	C0037286	0	0
DB06701	C0236663	0	1
DB06701	C0282528	0	1
DB06701	C0917805	0	2
DB06702	C0004153	0	2
DB06702	C0021670	0	0
DB06702	C0031117	0	2
DB06702	C0149871	0	4
DB06702	C1837475	0	1
DB06702	C1956346	0	2
DB06706	C0028840	0	3
DB06706	C0346647	0	0
DB06707	C0006413	0	1
DB06707	C0010068	0	0
DB06707	C0949116	0	0
DB06709	C0011581	0	2
DB06709	C0039590	0	1
DB06709	C0043459	0	2
DB06709	C0268583	0	1
DB06709	C0917798	0	3
DB06711	C0003872	0	2
DB06711	C0014170	0	3
DB06711	C0040517	0	3
DB06711	C0268543	0	2
DB06711	C0270458	0	0
DB06713	C0016412	0	1
DB06713	C0020502	0	1
DB06713	C0702166	0	2
DB06714	C0016057	0	4
DB06714	C0242698	0	4
DB06716	C0001883	0	4
DB06716	C0013238	0	4
DB06716	C0013720	0	0
DB06716	C0034885	0	3
DB06716	C0376545	0	0
DB06717	C0003123	0	0
DB06717	C0029134	0	4
DB06717	C0205768	0	1
DB06717	C1621958	0	1
DB06718	C0027404	0	4
DB06718	C0032000	0	3
DB06718	C0085682	0	0
DB06718	C0162834	0	2
DB06719	C2930898	0	4
DB06720	C0009806	0	3
DB06720	C0027627	0	3
DB06720	C0043515	0	0
DB06720	C0948896	0	4
DB06725	C0005699	0	2
DB06725	C0040038	0	1
DB06725	C0281361	0	3
DB06739	C0005694	0	2
DB06739	C0005967	0	0
DB06739	C0022575	0	2
DB06739	C0041341	0	3
DB06739	C0342543	0	0
DB06754	C0014038	0	2
DB06754	C0022951	0	2
DB06754	C0024790	0	0
DB06754	C0025202	0	0
DB06754	C0028326	0	2
DB06754	C0042487	0	4
DB06754	C0238463	0	3
DB06756	C0020649	0	1
DB06756	C0206245	0	0
DB06756	C0524620	0	4
DB06764	C0010930	0	3
DB06764	C0015469	0	3
DB06764	C0020546	0	1
DB06764	C0021359	0	3
DB06764	C0025323	0	1
DB06764	C0282488	0	1
DB06764	C0409959	0	2
DB06766	C0039685	0	2
DB06766	C0085159	0	3
DB06766	C0151723	0	4
DB06766	C0278996	0	3
DB06774	C0011849	0	4
DB06774	C0014550	0	0
DB06774	C0022650	0	4
DB06774	C0149745	0	0
DB06775	C0017563	0	1
DB06775	C0030305	0	4
DB06775	C0085606	0	2
DB06775	C0476089	0	0
DB06775	C1328407	0	3
DB06777	C0001883	0	0
DB06777	C0013390	0	1
DB06777	C0018924	0	0
DB06777	C0151636	0	0
DB06777	C0398623	0	4
DB06777	C0524620	0	0
DB06777	C1956346	0	1
DB06782	C0001430	0	3
DB06782	C0017160	0	0
DB06782	C0020546	0	3
DB06782	C0023467	0	3
DB06782	C0026764	0	3
DB06782	C0476089	0	2
DB06785	C0018671	0	2
DB06785	C0034065	0	4
DB06785	C3544321	0	4
DB06786	C0042023	0	2
DB06786	C0282488	0	3
DB06788	C0014544	0	3
DB06788	C0746102	0	0
DB06791	C0004114	0	3
DB06791	C0311375	0	1
DB06791	C2316212	0	0
DB06800	C0085606	0	2
DB06800	C4083212	0	0
DB06803	C0027796	0	4
DB06803	C0043352	0	2
DB06803	C0272375	0	1
DB06809	C0026705	0	0
DB06813	C0024790	0	3
DB06813	C0238111	0	4
DB06813	C0751435	0	2
DB06819	C0003467	0	2
DB06819	C0003873	0	1
DB06819	C0006625	0	1
DB06819	C0033806	0	3
DB06819	C0035579	0	0
DB06824	C0002893	0	0
DB06824	C0010043	0	3
DB06824	C0017086	0	4
DB06824	C0033578	0	4
DB06824	C0699791	0	0
DB06825	C0013595	0	0
DB06825	C0022354	0	1
DB06825	C0178416	0	4
DB06825	C0405580	0	4
DB07477	C0242698	0	2
DB07615	C0409818	0	1
DB08604	C0014550	0	0
DB08604	C0206245	0	0
DB08799	C0019054	0	1
DB08800	C0006287	0	1
DB08800	C0036202	0	3
DB08800	C0206693	0	3
DB08800	C1269683	0	1
DB08800	C1540912	0	2
DB08801	C0013595	0	2
DB08801	C0020621	0	1
DB08801	C0042487	0	2
DB08801	C0936215	0	4
DB08801	C1837475	0	3
DB08802	C0029453	0	3
DB08804	C0011854	0	0
DB08804	C0022951	0	3
DB08804	C0035222	0	0
DB08806	C0008350	0	1
DB08806	C0559106	0	2
DB08807	C0004153	0	3
DB08807	C0036202	0	3
DB08807	C0151942	0	0
DB08807	C0730345	0	0
DB08807	C1261473	0	2
DB08808	C0031154	0	1
DB08808	C0040822	0	1
DB08808	C0311277	0	3
DB08810	C0014356	0	3
DB08810	C0015503	0	2
DB08810	C0023449	0	2
DB08810	C0042024	0	2
DB08810	C0520679	0	1
DB08811	C0004114	0	2
DB08811	C0024305	0	4
DB08814	C0024894	0	4
DB08814	C0034013	0	3
DB08814	C0041948	0	1
DB08814	C0236663	0	1
DB08814	C0342527	0	2
DB08815	C0014877	0	3
DB08815	C0018133	0	3
DB08816	C0024419	0	3
DB08816	C0085631	0	3
DB08818	C0011644	0	4
DB08818	C0014868	0	1
DB08818	C0017668	0	2
DB08818	C0020540	0	1
DB08818	C0024419	0	0
DB08818	C0043202	0	1
DB08819	C0018418	0	2
DB08819	C0149745	0	3
DB08820	C0015397	0	1
DB08820	C0020473	0	4
DB08820	C0151636	0	3
DB08820	C0151686	0	0
DB08820	C0242422	0	1
DB08822	C0149871	0	2
DB08826	C0006118	0	0
DB08826	C0009404	0	1
DB08826	C0019243	0	0
DB08826	C0028768	0	4
DB08826	C0150055	0	1
DB08826	C1134719	0	0
DB08826	C1458155	0	3
DB08827	C0002875	0	2
DB08827	C0007194	0	0
DB08827	C0014356	0	0
DB08827	C0017638	0	2
DB08827	C0039240	0	2
DB08828	C0015503	0	4
DB08828	C0032987	0	0
DB08828	C0036920	0	2
DB08828	C0342543	0	1
DB08835	C0007095	0	1
DB08835	C0013405	0	4
DB08835	C0025874	0	3
DB08835	C0220989	0	1
DB08836	C0006271	0	1
DB08836	C0032580	0	3
DB08836	C0085580	0	0
DB08836	C0162568	0	0
DB08839	C0006287	0	2
DB08839	C0010930	0	1
DB08839	C0021655	0	4
DB08839	C0029434	0	3
DB08839	C0036220	0	1
DB08839	C0040261	0	3
DB08839	C0206682	0	2
DB08839	C0276226	0	3
DB08860	C0003467	0	0
DB08860	C0149871	0	3
DB08867	C0024305	0	1
DB08867	C1540912	0	0
DB08868	C0002390	0	2
DB08868	C0038018	0	4
DB08868	C0242383	0	0
DB08869	C0006271	0	2
DB08869	C0030920	0	0
DB08869	C0751674	0	1
DB08869	C1328407	0	3
DB08870	C0007820	0	0
DB08870	C0936215	0	1
DB08871	C0004114	0	4
DB08871	C0014836	0	1
DB08871	C0019069	0	3
DB08871	C0032000	0	3
DB08871	C0236663	0	4
DB08872	C0035455	0	2
DB08872	C0342543	0	4
DB08872	C0428977	0	2
DB08873	C0011881	0	0
DB08873	C0030807	0	3
DB08873	C0034885	0	1
DB08873	C0037763	0	1
DB08873	C0276535	0	3
DB08875	C0019151	0	3
DB08877	C0018133	0	3
DB08877	C0019112	0	4
DB08877	C0020480	0	4
DB08877	C0022638	0	3
DB08877	C0042029	0	0
DB08877	C0085605	0	3
DB08877	C0085606	0	0
DB08877	C0428974	0	4
DB08879	C0022573	0	2
DB08879	C0032019	0	2
DB08879	C4048328	0	3
DB08880	C0008325	0	3
DB08880	C0017668	0	4
DB08880	C0027819	0	4
DB08880	C0029442	0	4
DB08880	C0036341	0	3
DB08880	C0281361	0	4
DB08881	C0008312	0	2
DB08881	C0014869	0	0
DB08881	C0031511	0	4
DB08881	C0034150	0	0
DB08881	C0035585	0	4
DB08881	C0162834	0	0
DB08882	C0018099	0	4
DB08882	C0019069	0	2
DB08882	C0020555	0	0
DB08882	C0024899	0	2
DB08882	C0038160	0	0
DB08883	C0024299	0	0
DB08885	C0020217	0	3
DB08885	C0220989	0	2
DB08888	C0015230	0	2
DB08889	C0019054	0	4
DB08889	C0029453	0	4
DB08889	C0268483	0	0
DB08889	C0342731	0	2
DB08890	C0017152	0	0
DB08890	C0034069	0	3
DB08890	C0040479	0	3
DB08890	C0043459	0	0
DB08890	C0220994	0	2
DB08893	C0021308	0	4
DB08893	C0149704	0	3
DB08894	C0014549	0	1
DB08894	C0021670	0	0
DB08894	C0028326	0	0
DB08894	C0311375	0	3
DB08895	C0013604	0	4
DB08895	C0026961	0	1
DB08895	C0028738	0	1
DB08895	C0036202	0	3
DB08896	C0003467	0	3
DB08896	C0017086	0	0
DB08896	C0023827	0	2
DB08897	C0037763	0	1
DB08897	C0746102	0	3
DB08899	C0001418	0	2
DB08899	C0282193	0	4
DB08899	C0878787	0	1
DB08901	C0040479	0	2
DB08901	C0206693	0	1
DB08904	C0948216	0	0
DB08906	C0005695	0	2
DB08906	C0033117	0	1
DB08907	C0022650	0	4
DB08907	C0311277	0	3
DB08907	C0559106	0	4
DB08908	C0001627	0	0
DB08908	C0021775	0	4
DB08908	C0034150	0	2
DB08908	C0036830	0	3
DB08908	C0268596	0	1
DB08908	C1527249	0	1
DB08910	C0015456	0	3
DB08910	C0028949	0	1
DB08910	C0342527	0	2
DB08910	C2316212	0	2
DB08911	C0013604	0	4
DB08911	C2267227	0	3
DB08912	C0010054	0	4
DB08912	C0027686	0	3
DB08912	C0036920	0	3
DB08912	C0040028	0	1
DB08918	C0014335	0	0
DB08918	C0162565	0	1
DB08918	C0456909	0	3
DB08922	C0002875	0	0
DB08922	C0020473	0	3
DB08922	C0022548	0	0
DB08922	C0043202	0	3
DB08931	C0162568	0	3
DB08932	C0002893	0	0
DB08932	C0037036	0	1
DB08932	C0342788	0	4
DB08935	C0006114	0	4
DB08935	C0021359	0	1
DB08935	C0030319	0	3
DB08935	C0149925	0	0
DB08935	C0206245	0	2
DB08936	C0002875	0	0
DB08936	C0020542	0	1
DB08936	C0026961	0	2
DB08936	C0271623	0	1
DB08936	C0520679	0	1
DB08936	C2973725	0	4
DB08941	C0005695	0	4
DB08941	C0024299	0	2
DB08941	C0036202	0	2
DB08941	C0085417	0	3
DB08941	C2936781	0	1
DB08955	C0002871	0	0
DB08955	C0018834	0	2
DB08955	C0042963	0	2
DB08955	C0268490	0	4
DB08957	C0002994	0	1
DB08957	C0019080	0	0
DB08957	C0038013	0	2
DB08957	C0346647	0	1
DB08957	C0376358	0	3
DB08961	C0016470	0	0
DB08961	C0020598	0	2
DB08961	C0020676	0	3
DB08961	C0026961	0	0
DB08961	C0085610	0	0
DB08961	C0473527	0	0
DB08983	C0006114	0	0
DB08983	C0020546	0	2
DB08983	C0029401	0	2
DB08983	C0038018	0	1
DB08984	C0012833	0	4
DB08984	C0032768	0	4
DB08985	C0027686	0	4
DB08985	C0040028	0	1
DB08985	C0149704	0	1
DB08985	C0428977	0	4
DB08985	C0920350	0	2
DB08986	C0017601	0	3
DB08986	C0027022	0	0
DB08986	C0028754	0	2
DB08986	C0032914	0	4
DB08986	C0042842	0	1
DB08992	C0031511	0	1
DB08992	C0151740	0	4
DB08992	C0231528	0	4
DB08992	C0405580	0	4
DB08992	C0745103	0	4
DB08995	C0016412	0	0
DB08995	C0020621	0	2
DB08995	C0022575	0	2
DB08995	C0030920	0	4
DB08995	C0035220	0	3
DB08995	C0238463	0	1
DB09000	C0007102	0	3
DB09000	C0014836	0	0
DB09000	C0948008	0	4
DB09006	C0149925	0	0
DB09006	C0242422	0	4
DB09010	C1260899	0	2
DB09014	C0085083	0	4
DB09015	C0003868	0	3
DB09015	C0162565	0	1
DB09016	C0031046	0	4
DB09016	C0032027	0	4
DB09016	C0206682	0	4
DB09016	C0751967	0	0
DB09018	C0149725	0	1
DB09018	C0398775	0	2
DB09018	C0428974	0	4
DB09018	C2936781	0	3
DB09026	C0037274	0	3
DB09029	C0021361	0	2
DB09029	C0028949	0	0
DB09029	C0473527	0	0
DB09029	C0836924	0	0
DB09029	C0878773	0	0
DB09030	C0008533	0	4
DB09030	C0014733	0	1
DB09030	C0524620	0	2
DB09033	C0028949	0	4
DB09033	C0042035	0	4
DB09033	C0220983	0	3
DB09034	C0001623	0	2
DB09035	C1961099	0	2
DB09036	C0008312	0	2
DB09036	C0017168	0	2
DB09036	C0017636	0	1
DB09036	C0030297	0	1
DB09036	C0032027	0	1
DB09036	C0038454	0	1
DB09037	C0020640	0	1
DB09037	C0085413	0	2
DB09037	C1408258	0	4
DB09038	C0008533	0	2
DB09038	C0022661	0	3
DB09038	C0036830	0	3
DB09038	C4048328	0	0
DB09039	C0018916	0	3
DB09039	C0022104	0	4
DB09039	C0038363	0	1
DB09039	C0085417	0	3
DB09040	C0020437	0	0
DB09040	C0021361	0	2
DB09040	C0023465	0	2
DB09040	C0026838	0	4
DB09040	C0036202	0	1
DB09043	C0005697	0	4
DB09043	C3463824	0	0
DB09045	C0009806	0	3
DB09046	C0005741	0	1
DB09046	C0021655	0	3
DB09046	C0042571	0	0
DB09046	C0271650	0	1
DB09046	C0687720	0	2
DB09047	C0017181	0	2
DB09047	C0020625	0	0
DB09047	C0034734	0	1
DB09047	C0034951	0	3
DB09047	C0232940	0	3
DB09047	C0268070	0	2
DB09048	C0023212	0	1
DB09048	C0032914	0	3
DB09048	C0035457	0	4
DB09048	C0042024	0	2
DB09048	C0278996	0	4
DB09048	C0405580	0	3
DB09049	C0029443	0	4
DB09049	C0311375	0	1
DB09049	C0342543	0	0
DB09049	C0677607	0	1
DB09053	C0010346	0	0
DB09053	C0035258	0	4
DB09053	C0746102	0	2
DB09053	C1527311	0	2
DB09054	C0011881	0	2
DB09054	C0027497	0	4
DB09054	C0036508	0	1
DB09054	C0040479	0	1
DB09059	C0085681	0	4
DB09064	C0019112	0	2
DB09064	C0022073	0	1
DB09064	C0029463	0	3
DB09064	C0034186	0	0
DB09064	C0040517	0	0
DB09064	C0085631	0	3
DB09064	C1961835	0	1
DB09067	C0001126	0	2
DB09067	C0005138	0	2
DB09067	C0005424	0	0
DB09067	C0013720	0	4
DB09067	C0023869	0	0
DB09068	C0006114	0	0
DB09068	C0010692	0	4
