drug	disease	label	fold
DB02530	C2931618	0	4
DB02546	C0021775	0	0
DB02546	C0232940	0	3
DB02638	C0027662	0	0
DB02638	C0242383	0	4
DB02638	C0268070	0	4
DB02638	C0876973	0	3
DB02659	C0013415	0	3
DB02659	C0018203	0	1
DB02659	C0022548	0	4
DB02659	C0085083	0	0
DB02701	C0015469	0	0
DB02701	C0018213	0	3
DB02701	C0020459	0	3
DB02701	C1561643	0	3
DB02709	C0220994	0	0
DB02709	C0847614	0	0
DB02772	C0011882	0	2
DB02772	C0242350	0	2
DB02901	C0001618	0	4
DB02925	C0024121	0	0
DB02925	C0035457	0	2
DB02925	C0235063	0	4
DB02925	C0278996	0	0
DB02925	C0542346	0	0
DB03017	C0029463	0	0
DB03017	C0029882	0	2
DB03017	C0034069	0	0
DB03017	C0948008	0	0
DB03085	C0014733	0	1
DB03128	C0002875	0	4
DB03128	C0021655	0	3
DB03128	C0038362	0	3
DB03128	C0162565	0	3
DB03128	C0236663	0	0
DB03255	C0001973	0	1
DB03255	C0002792	0	1
DB03255	C0017168	0	2
DB03255	C0022595	0	3
DB03255	C0034065	0	4
DB03255	C0311277	0	0
DB03255	C0745103	0	1
DB03255	C1800706	0	4
DB03619	C0023890	0	1
DB03619	C0037769	0	1
DB03619	C0040053	0	4
DB03619	C0079731	0	1
DB03619	C0242422	0	1
DB03754	C0001618	0	3
DB03754	C0035579	0	1
DB03754	C0085610	0	3
DB03754	C0398775	0	0
DB03754	C0424489	0	2
DB03793	C0270736	0	0
DB03793	C0451641	0	0
DB03852	C0000744	0	2
DB03852	C0009806	0	0
DB03852	C0018916	0	3
DB03852	C0019151	0	0
DB03852	C0020538	0	3
DB03852	C0022548	0	0
DB03852	C0149821	0	0
DB03852	C0151721	0	0
DB03852	C0151723	0	2
DB03904	C0017601	0	1
DB03904	C0038018	0	2
DB03904	C0162834	0	4
DB03904	C1527311	0	1
DB04106	C0021655	0	3
DB04106	C0035579	0	4
DB04106	C0042029	0	0
DB04106	C0149958	0	4
DB04106	C0542346	0	4
DB04106	C2748055	0	2
DB04115	C0013428	0	3
DB04115	C0221013	0	3
DB04115	C1263846	0	4
DB04115	C2718128	0	3
DB04216	C0006118	0	3
DB04216	C0008149	0	3
DB04216	C0014868	0	4
DB04216	C0271568	0	0
DB04216	C0311375	0	2
DB04216	C0473527	0	4
DB04216	C0948008	0	0
DB04272	C0017168	0	1
DB04272	C0033578	0	3
DB04465	C0041408	0	4
DB04519	C0019880	0	2
DB04519	C1458155	0	3
DB04552	C0013144	0	3
DB04552	C0029408	0	2
DB04552	C0887833	0	4
DB04575	C0002170	0	3
DB04575	C0029463	0	2
DB04575	C0034013	0	3
DB04575	C0039483	0	0
DB04575	C0259817	0	2
DB04575	C0476089	0	2
DB04576	C0019112	0	1
DB04576	C0398650	0	0
DB04576	C0595948	0	2
DB04665	C0004775	0	2
DB04665	C0013274	0	4
DB04665	C0013390	0	1
DB04665	C0014356	0	4
DB04665	C0033806	0	1
DB04743	C0595948	0	2
DB04743	C1384606	0	2
DB04837	C0023437	0	1
DB04837	C0026650	0	2
DB04837	C1704417	0	2
DB04838	C0020517	0	4
DB04838	C0022104	0	4
DB04838	C0024437	0	3
DB04838	C0024899	0	2
DB04838	C0079584	0	4
DB04838	C0079774	0	1
DB04840	C0018995	0	2
DB04840	C0019156	0	3
DB04840	C0409959	0	2
DB04840	C0917801	0	4
DB04841	C0017638	0	2
DB04841	C0018834	0	4
DB04841	C0031154	0	4
DB04841	C0238111	0	1
DB04842	C0014859	0	0
DB04842	C0026948	0	4
DB04842	C0034012	0	4
DB04842	C0043352	0	1
DB04843	C0014549	0	2
DB04843	C0751865	0	4
DB04844	C0004096	0	4
DB04844	C0025322	0	0
DB04844	C0038525	0	4
DB04844	C0751362	0	2
DB04845	C0020757	0	1
DB04845	C0034063	0	2
DB04845	C0034734	0	1
DB04846	C0015397	0	2
DB04846	C0032019	0	4
DB04846	C0037036	0	4
DB04846	C0878544	0	0
DB04854	C0004096	0	4
DB04854	C0004245	0	4
DB04854	C0596263	0	4
DB04854	C2936781	0	4
DB04855	C0008489	0	2
DB04855	C0020542	0	0
DB04855	C3463824	0	2
DB04861	C0018133	0	1
DB04861	C0032227	0	4
DB04861	C0162568	0	2
DB04861	C0919267	0	2
DB04865	C0007820	0	0
DB04865	C0020481	0	3
DB04865	C0149925	0	3
DB04866	C0020635	0	2
DB04866	C0029396	0	0
DB04866	C0035222	0	4
DB04866	C0270458	0	4
DB04868	C0008325	0	3
DB04868	C0026650	0	0
DB04868	C0040015	0	4
DB04868	C0043515	0	1
DB04868	C0242422	0	4
DB04871	C0008489	0	4
DB04871	C0014742	0	4
DB04871	C0043515	0	2
DB04876	C1704436	0	2
DB04878	C0011848	0	3
DB04878	C0042909	0	3
DB04878	C0149958	0	3
DB04878	C0553580	0	1
DB04880	C0006625	0	4
DB04880	C0011849	0	1
DB04880	C0015624	0	0
DB04880	C0235974	0	2
DB04890	C0018802	0	1
DB04890	C0020555	0	4
DB04890	C0036341	0	4
DB04890	C0085612	0	0
DB04890	C0235974	0	3
DB04894	C0010054	0	4
DB04894	C0022596	0	3
DB04894	C0042510	0	4
DB04894	C0242339	0	1
DB04895	C0005699	0	4
DB04895	C0008350	0	3
DB04895	C0010200	0	3
DB04895	C0011881	0	4
DB04895	C0042847	0	2
DB04895	C0085612	0	2
DB04895	C0334634	0	3
DB04896	C0010930	0	0
DB04896	C0014743	0	2
DB04896	C0037930	0	0
DB04896	C0234533	0	3
DB04896	C1527249	0	2
DB04898	C0017668	0	3
DB04898	C0038356	0	2
DB04898	C0206682	0	2
DB04898	C0376358	0	1
DB04899	C0001627	0	1
DB04899	C0035854	0	3
DB04899	C0040517	0	0
DB04920	C0040147	0	4
DB04920	C0405580	0	4
DB04920	C0751865	0	4
DB04924	C0009324	0	3
DB04924	C0012739	0	3
DB04924	C0022660	0	1
DB04924	C0268490	0	2
DB04924	C0271578	0	3
DB04924	C1527304	0	3
DB04931	C0011616	0	3
DB04931	C0014743	0	1
DB04931	C0751434	0	3
DB04931	C0948216	0	1
DB04932	C0268483	0	3
DB04938	C0001957	0	0
DB04938	C0026896	0	4
DB04938	C0029408	0	2
DB04938	C0030193	0	4
DB04938	C0036572	0	1
DB04938	C0700201	0	2
DB04941	C0011875	0	1
DB04941	C0029442	0	3
DB04941	C0085083	0	0
DB04941	C0221260	0	4
DB04942	C0007194	0	4
DB04942	C0014859	0	0
DB04942	C0030305	0	2
DB04942	C0035228	0	3
DB04946	C0008489	0	0
DB04946	C2930898	0	2
DB04953	C0001627	0	2
DB04953	C0036651	0	2
DB04953	C0346421	0	0
DB04953	C0917805	0	3
DB04967	C0000744	0	3
DB04967	C0005697	0	3
DB04967	C0020619	0	4
DB04967	C0151721	0	4
DB04967	C0242383	0	3
DB04967	C0456909	0	3
DB05015	C0013295	0	1
DB05015	C0014038	0	3
DB05015	C0014743	0	1
DB05015	C0042109	0	4
DB05015	C0155862	0	3
DB05016	C0011606	0	1
DB05016	C0023487	0	0
DB05039	C0006271	0	2
DB05039	C0011334	0	1
DB05039	C0282528	0	3
DB05099	C0024031	0	1
DB05099	C0026848	0	4
DB05239	C0010346	0	2
DB05239	C0017668	0	2
DB05239	C0018916	0	4
DB05239	C0268490	0	3
DB05246	C0005587	0	4
DB05246	C0035078	0	0
DB05260	C0024117	0	3
DB05260	C0027022	0	1
DB05260	C0740394	0	4
DB05260	C1306889	0	2
DB05260	C2239176	0	0
DB05260	C2930898	0	0
DB05265	C0020640	0	1
DB05265	C0030807	0	3
DB05265	C0149745	0	4
DB05265	C0220756	0	2
DB05265	C0241961	0	4
DB05266	C0003811	0	2
DB05266	C0004364	0	4
DB05266	C0024591	0	2
DB05266	C0205768	0	4
DB05271	C0004114	0	4
DB05271	C0024115	0	0
DB05271	C0027497	0	0
DB05271	C0040156	0	0
DB05294	C0162429	0	1
DB05294	C0268070	0	3
DB05294	C0268483	0	0
DB05294	C0677607	0	3
DB05311	C0002874	0	1
DB05311	C0014173	0	1
DB05332	C0014170	0	1
DB05332	C0020479	0	0
DB05332	C0034067	0	1
DB05332	C0221260	0	1
DB05351	C0023437	0	0
DB05351	C0334634	0	4
DB05351	C0751434	0	2
DB05351	C1384600	0	0
DB05389	C0035579	0	1
DB05389	C0282488	0	3
DB05389	C0334634	0	4
DB05521	C0007785	0	1
DB05521	C0024790	0	0
DB05541	C0011581	0	4
DB05541	C0015672	0	3
DB05541	C0017181	0	1
DB05541	C0949116	0	4
DB05578	C0020757	0	0
DB05578	C0023465	0	1
DB05578	C0043459	0	4
DB05578	C0311375	0	3
DB05630	C0013404	0	0
DB05630	C0036220	0	2
DB05630	C3463824	0	4
DB05679	C0007102	0	1
DB05679	C0013182	0	2
DB05679	C0018834	0	3
DB05679	C0342543	0	3
DB05679	C2748055	0	3
DB05777	C0015967	0	0
DB05777	C0035455	0	0
DB05777	C0036572	0	4
DB05777	C0038013	0	2
DB05777	C0238462	0	0
DB05777	C0948216	0	1
DB05812	C0009952	0	0
DB05812	C0014121	0	2
DB05812	C0027424	0	4
DB05812	C0038363	0	1
DB05812	C0398623	0	2
DB05812	C0524620	0	1
DB05829	C0746102	0	2
DB05990	C0013421	0	1
DB05990	C0020461	0	0
DB05990	C0020523	0	1
DB05990	C0023892	0	4
DB06016	C0003873	0	3
DB06016	C0018671	0	4
DB06016	C0022638	0	4
DB06016	C0149745	0	3
DB06144	C0007642	0	1
DB06144	C0152020	0	2
DB06148	C0005587	0	0
DB06148	C0032580	0	2
DB06148	C0085631	0	0
DB06148	C0235480	0	0
DB06148	C1527304	0	2
DB06151	C0000744	0	1
DB06151	C0014335	0	3
DB06151	C0018133	0	0
DB06151	C0036337	0	0
DB06151	C0085610	0	3
DB06152	C0020626	0	0
DB06152	C0040517	0	3
DB06152	C0079773	0	1
DB06152	C0687150	0	4
DB06153	C0018790	0	3
DB06153	C0022595	0	3
DB06153	C0023480	0	0
DB06153	C0035457	0	1
DB06155	C0015530	0	0
DB06155	C0021051	0	2
DB06155	C0032580	0	3
DB06155	C0079731	0	0
DB06155	C0948480	0	2
DB06168	C0005684	0	2
DB06168	C0017638	0	4
DB06168	C0524620	0	0
DB06176	C0041582	0	1
DB06193	C2267227	0	0
DB06196	C0020428	0	0
DB06196	C0021775	0	2
DB06196	C0024305	0	2
DB06196	C0700201	0	4
DB06201	C0032027	0	0
DB06201	C0473527	0	3
DB06201	C0751434	0	1
DB06202	C0025149	0	0
DB06202	C0025322	0	1
DB06202	C0030297	0	3
DB06202	C0079731	0	2
DB06202	C0151740	0	0
DB06202	C0596263	0	3
DB06202	C1800706	0	1
DB06203	C0032019	0	4
DB06209	C0004364	0	1
DB06209	C0019880	0	4
DB06209	C0917801	0	2
DB06210	C0037036	0	1
DB06210	C0042487	0	0
DB06211	C0019112	0	0
DB06211	C0026691	0	3
DB06212	C0018995	0	1
DB06212	C0019618	0	4
DB06212	C0236964	0	3
DB06212	C1261473	0	3
DB06213	C0002962	0	0
DB06213	C0004114	0	4
DB06213	C0041296	0	4
DB06213	C0152020	0	1
DB06213	C0206682	0	0
DB06213	C0242422	0	2
DB06213	C0948480	0	2
DB06213	C1960397	0	0
DB06216	C0022116	0	3
DB06216	C0036980	0	3
DB06217	C0238052	0	1
DB06217	C0494475	0	4
DB06217	C1458155	0	2
DB06218	C0002874	0	0
DB06218	C0004364	0	0
DB06218	C0013404	0	3
DB06218	C0037199	0	4
DB06219	C0002736	0	4
DB06219	C0011616	0	2
DB06219	C0022104	0	1
DB06219	C0023869	0	3
DB06219	C0751362	0	3
DB06219	C1384606	0	4
DB06228	C0020651	0	2
DB06228	C0259817	0	2
DB06230	C0020598	0	1
DB06230	C0023869	0	4
DB06230	C0242488	0	3
DB06230	C0524909	0	4
DB06230	C1961835	0	4
DB06237	C0033975	0	0
DB06237	C0037036	0	1
DB06243	C0018924	0	2
DB06243	C0029456	0	2
DB06264	C0002875	0	1
DB06264	C0011849	0	1
DB06264	C0020445	0	4
DB06264	C0155862	0	4
DB06267	C0040028	0	1
DB06267	C0040038	0	0
DB06267	C0270846	0	2
DB06268	C0024437	0	0
DB06271	C0017563	0	3
DB06271	C0034150	0	3
DB06272	C0002726	0	1
DB06272	C0008312	0	4
DB06273	C0014556	0	2
DB06273	C0020479	0	0
DB06273	C0085159	0	3
DB06282	C0013182	0	0
DB06282	C0150055	0	3
DB06282	C0151723	0	4
DB06282	C0206693	0	0
DB06285	C0024899	0	3
DB06285	C0033375	0	3
DB06285	C0221260	0	3
DB06285	C0346421	0	2
DB06287	C0877792	0	2
DB06288	C0034734	0	4
DB06290	C0014877	0	4
DB06290	C0020456	0	2
DB06290	C0233315	0	4
DB06290	C0740394	0	1
DB06290	C0856727	0	2
DB06290	C0948008	0	4
DB06290	C2936781	0	3
DB06292	C0003467	0	2
DB06292	C0005741	0	0
DB06292	C0080274	0	2
DB06292	C1394891	0	3
DB06292	C3495559	0	1
DB06317	C0010072	0	4
DB06317	C0020456	0	2
DB06317	C0024115	0	4
DB06335	C0022665	0	1
DB06335	C0024899	0	1
DB06335	C0027121	0	0
DB06335	C0033581	0	3
DB06335	C0033860	0	3
DB06335	C0035585	0	0
DB06335	C0162568	0	4
DB06335	C0677607	0	0
DB06372	C0014170	0	0
DB06372	C0021141	0	1
DB06401	C0011633	0	3
DB06401	C0014534	0	0
DB06401	C0026896	0	2
DB06401	C0282528	0	3
DB06401	C1384600	0	3
DB06403	C0039590	0	2
DB06403	C0149958	0	4
DB06410	C0008533	0	2
DB06410	C0010481	0	2
DB06410	C0018671	0	3
DB06410	C1961835	0	3
DB06412	C0015397	0	0
DB06412	C0026764	0	0
DB06412	C0037763	0	3
DB06412	C0085605	0	2
DB06413	C0007137	0	4
DB06413	C0014173	0	3
DB06413	C0015944	0	3
DB06439	C0206693	0	0
DB06441	C0021141	0	1
DB06441	C0036983	0	4
DB06441	C0235063	0	3
DB06470	C0011603	0	3
DB06470	C0024523	0	0
DB06470	C0028734	0	0
DB06470	C0035335	0	1
DB06470	C0041408	0	1
DB06470	C0151940	0	1
DB06479	C0042900	0	0
DB06480	C0024586	0	0
DB06480	C0035579	0	1
DB06480	C0156404	0	4
DB06480	C0342731	0	4
DB06589	C0151744	0	2
DB06589	C0242488	0	3
DB06594	C0020479	0	1
DB06594	C0151740	0	0
DB06594	C0242973	0	4
DB06594	C0342384	0	4
DB06603	C0011854	0	2
DB06603	C0085682	0	1
DB06605	C0002874	0	2
DB06605	C0013405	0	1
DB06605	C0018681	0	2
DB06605	C0270846	0	3
DB06616	C0002418	0	0
DB06616	C0003873	0	0
DB06616	C0005424	0	1
DB06616	C0042373	0	3
DB06626	C0004352	0	0
DB06626	C0014742	0	3
DB06626	C0036323	0	2
DB06626	C0751434	0	2
DB06637	C0002965	0	1
DB06637	C1704436	0	4
DB06643	C0011644	0	3
DB06643	C0019156	0	1
DB06643	C0020619	0	4
DB06643	C0023481	0	0
DB06643	C0178416	0	3
DB06643	C0401151	0	0
DB06650	C0005424	0	1
DB06650	C0014742	0	1
DB06650	C0035258	0	1
DB06654	C0005283	0	0
DB06654	C0017636	0	4
DB06654	C0020452	0	3
DB06654	C0032019	0	1
DB06654	C0268583	0	4
DB06654	C0268596	0	0
DB06654	C1565489	0	0
DB06655	C0029134	0	3
DB06663	C0033581	0	3
DB06663	C0035220	0	2
DB06663	C0151940	0	2
DB06663	C1561643	0	4
DB06674	C0025322	0	1
DB06674	C0028326	0	3
DB06674	C0282528	0	0
DB06684	C0149745	0	0
DB06688	C0042029	0	3
DB06691	C0002875	0	2
DB06691	C0007095	0	3
DB06691	C0011633	0	2
DB06691	C0029453	0	1
DB06691	C0040028	0	1
DB06692	C0311277	0	2
DB06692	C0700201	0	0
DB06694	C0001957	0	4
DB06694	C0019618	0	4
DB06694	C0025149	0	3
DB06694	C0040156	0	4
DB06694	C0302280	0	0
DB06695	C0010481	0	3
DB06695	C0011615	0	1
DB06695	C0018794	0	2
DB06695	C0023418	0	2
DB06695	C0231528	0	4
DB06697	C0022650	0	4
DB06697	C0024894	0	3
DB06697	C0026948	0	4
DB06697	C0079774	0	3
DB06697	C0151526	0	4
DB06697	C1384600	0	4
DB06699	C0002171	0	3
DB06699	C0020615	0	2
DB06699	C0021364	0	4
DB06699	C0022660	0	0
DB06699	C0032897	0	0
DB06700	C0009404	0	2
DB06700	C0032987	0	4
DB06700	C0546817	0	1
DB06700	C2931618	0	0
DB06701	C0005138	0	4
DB06701	C0013182	0	1
DB06701	C0020476	0	2
DB06701	C0036202	0	0
DB06701	C3463824	0	1
DB06702	C0031117	0	3
DB06702	C0037763	0	3
DB06702	C0042373	0	0
DB06702	C1527249	0	1
DB06706	C0014868	0	4
DB06706	C0039841	0	3
DB06706	C0041296	0	4
DB06706	C0042847	0	1
DB06707	C0021670	0	0
DB06709	C0010417	0	0
DB06709	C0272375	0	0
DB06710	C0017563	0	4
DB06710	C0268483	0	1
DB06710	C0268583	0	4
DB06710	C0342384	0	1
DB06711	C0011603	0	1
DB06711	C0020598	0	4
DB06711	C0036572	0	3
DB06711	C2239176	0	4
DB06713	C0019880	0	1
DB06713	C0342907	0	0
DB06714	C0001206	0	1
DB06714	C0010068	0	0
DB06714	C0021359	0	4
DB06714	C0162565	0	2
DB06714	C0205768	0	2
DB06714	C0677607	0	0
DB06716	C0014583	0	4
DB06716	C0015967	0	0
DB06716	C0027404	0	3
DB06716	C0033774	0	4
DB06716	C0242383	0	4
DB06717	C0002170	0	3
DB06717	C0038018	0	1
DB06718	C0011644	0	1
DB06718	C0027726	0	2
DB06718	C0034186	0	1
DB06718	C0162820	0	2
DB06718	C0206693	0	0
DB06718	C1861172	0	4
DB06719	C0043459	0	1
DB06719	C0151940	0	1
DB06719	C0205768	0	3
DB06719	C0278996	0	0
DB06720	C0001627	0	2
DB06720	C0013144	0	4
DB06720	C0042847	0	3
DB06725	C0002871	0	0
DB06725	C0022876	0	0
DB06725	C0035455	0	0
DB06736	C0039483	0	3
DB06736	C0042384	0	4
DB06739	C0020437	0	0
DB06739	C0020649	0	0
DB06739	C0029134	0	3
DB06739	C0238463	0	1
DB06754	C0009952	0	0
DB06754	C0025294	0	0
DB06756	C0018995	0	4
DB06756	C0023052	0	2
DB06756	C0029456	0	2
DB06756	C0030569	0	4
DB06764	C0002874	0	4
DB06766	C0011581	0	4
DB06766	C0268070	0	3
DB06774	C0010674	0	3
DB06774	C0021051	0	2
DB06775	C0085682	0	3
DB06777	C0008533	0	2
DB06777	C0024143	0	3
DB06777	C0031190	0	1
DB06777	C0234533	0	2
DB06777	C0876973	0	0
DB06782	C0002895	0	3
DB06782	C0003873	0	0
DB06782	C0013238	0	4
DB06782	C0025874	0	4
DB06782	C0282528	0	4
DB06782	C0687720	0	4
DB06785	C0002875	0	1
DB06785	C0043459	0	4
DB06785	C4048328	0	2
DB06786	C0004238	0	0
DB06786	C0040038	0	0
DB06786	C0042880	0	2
DB06786	C0235480	0	3
DB06788	C0005586	0	4
DB06788	C0008325	0	1
DB06791	C0013182	0	4
DB06791	C0876973	0	0
DB06800	C0007137	0	1
DB06800	C0017205	0	0
DB06800	C0018621	0	0
DB06800	C0024117	0	2
DB06800	C0024437	0	1
DB06800	C0027497	0	2
DB06800	C0040479	0	3
DB06800	C0206693	0	3
DB06803	C0021670	0	0
DB06803	C0038454	0	1
DB06803	C0221032	0	3
DB06803	C0740394	0	1
DB06809	C0002994	0	2
DB06809	C0023892	0	4
DB06809	C1961835	0	0
DB06809	C3544321	0	3
DB06813	C0032019	0	3
DB06813	C0038018	0	4
DB06813	C0162565	0	2
DB06819	C0042870	0	0
DB06819	C0917805	0	1
DB06819	C1260899	0	1
DB06824	C0013238	0	0
DB06825	C0007193	0	4
DB06825	C0027708	0	3
DB06825	C0035220	0	2
DB06825	C0151526	0	3
DB07477	C0000809	0	3
DB07477	C0013405	0	4
DB07477	C0020473	0	4
DB07477	C0028949	0	4
DB07477	C0040822	0	1
DB07477	C0270846	0	4
DB07615	C0037188	0	3
DB07615	C0878544	0	2
DB08604	C0013264	0	0
DB08604	C0017574	0	4
DB08604	C0546817	0	0
DB08604	C0595948	0	4
DB08799	C0005684	0	0
DB08799	C0010691	0	1
DB08799	C0020217	0	1
DB08799	C0024121	0	4
DB08799	C0026848	0	4
DB08800	C0022548	0	1
DB08800	C0022876	0	1
DB08800	C0023052	0	2
DB08800	C0029456	0	3
DB08801	C0029134	0	4
DB08801	C0034069	0	3
DB08801	C0751674	0	4
DB08802	C0013404	0	1
DB08802	C0017160	0	1
DB08802	C0026948	0	3
DB08802	C0026987	0	3
DB08804	C0020474	0	1
DB08804	C0036572	0	4
DB08806	C0007138	0	2
DB08806	C0015456	0	3
DB08806	C0023479	0	4
DB08806	C0042880	0	2
DB08807	C0014474	0	3
DB08807	C0027819	0	4
DB08807	C0030590	0	1
DB08807	C0037286	0	4
DB08807	C0236964	0	4
DB08808	C0002395	0	2
DB08808	C0020452	0	0
DB08808	C1960397	0	0
DB08811	C0015624	0	4
DB08811	C0349464	0	3
DB08811	C0751865	0	1
DB08811	C3463824	0	1
DB08814	C0162565	0	0
DB08814	C0856727	0	1
DB08815	C0006267	0	3
DB08815	C0012833	0	2
DB08815	C0018213	0	0
DB08815	C0020433	0	4
DB08815	C0021141	0	3
DB08815	C0699791	0	1
DB08816	C0005967	0	3
DB08816	C0271623	0	0
DB08816	C0687150	0	0
DB08816	C1275126	0	1
DB08818	C0007131	0	4
DB08818	C0020480	0	1
DB08818	C0085083	0	3
DB08818	C0085605	0	3
DB08819	C0013390	0	3
DB08819	C0013604	0	2
DB08819	C0023418	0	4
DB08819	C0032787	0	2
DB08820	C0013182	0	0
DB08820	C0017168	0	1
DB08820	C0020545	0	2
DB08820	C0751967	0	1
DB08822	C0018801	0	4
DB08822	C0020443	0	0
DB08822	C0035220	0	4
DB08826	C0730345	0	2
DB08826	C2936781	0	4
DB08827	C0008325	0	1
DB08827	C0042847	0	2
DB08827	C0149925	0	2
DB08828	C0005699	0	4
DB08828	C0019880	0	4
DB08828	C0036920	0	4
DB08835	C0015672	0	1
DB08835	C0151714	0	4
DB08835	C0268543	0	3
DB08835	C0398623	0	1
DB08836	C0008489	0	0
DB08839	C0017601	0	4
DB08839	C0019054	0	1
DB08839	C0029434	0	2
DB08839	C0042029	0	2
DB08839	C0206682	0	2
DB08839	C0677607	0	3
DB08839	C0687150	0	4
DB08860	C0001206	0	2
DB08860	C0017605	0	0
DB08860	C0020598	0	0
DB08860	C0038454	0	2
DB08860	C0042909	0	1
DB08867	C0020615	0	0
DB08867	C0021670	0	4
DB08867	C0026998	0	4
DB08867	C0079744	0	1
DB08868	C0002736	0	2
DB08868	C0006105	0	1
DB08868	C0011616	0	4
DB08868	C0022354	0	2
DB08868	C0042909	0	0
DB08868	C0085606	0	3
DB08869	C0004775	0	4
DB08869	C0025323	0	3
DB08869	C0030193	0	1
DB08869	C0154143	0	1
DB08869	C0268583	0	3
DB08870	C0004114	0	4
DB08870	C0035854	0	1
DB08871	C0013404	0	2
DB08871	C0029882	0	1
DB08871	C0206245	0	2
DB08871	C0206693	0	3
DB08871	C0259817	0	1
DB08872	C0002994	0	3
DB08872	C0017160	0	3
DB08872	C0022876	0	1
DB08872	C0030193	0	2
DB08872	C0949116	0	4
DB08873	C0014173	0	4
DB08873	C0020676	0	1
DB08873	C0677607	0	3
DB08875	C0008489	0	1
DB08875	C0009404	0	2
DB08875	C0011644	0	0
DB08875	C0015230	0	0
DB08875	C0022573	0	3
DB08875	C0023443	0	0
DB08877	C0013415	0	3
DB08877	C0014170	0	4
DB08877	C0014742	0	2
DB08877	C0231528	0	0
DB08879	C0000809	0	3
DB08879	C0019112	0	1
DB08879	C0039621	0	1
DB08879	C0040156	0	4
DB08880	C0022548	0	3
DB08880	C0022575	0	2
DB08880	C0023470	0	3
DB08880	C0041341	0	3
DB08880	C0221023	0	0
DB08881	C0272375	0	4
DB08882	C0007117	0	1
DB08882	C0019151	0	3
DB08882	C0030305	0	4
DB08882	C0936215	0	4
DB08883	C0007789	0	1
DB08883	C0021655	0	2
DB08885	C0006142	0	4
DB08885	C0014877	0	2
DB08885	C0023890	0	2
DB08885	C0032285	0	0
DB08885	C0042024	0	2
DB08888	C0004096	0	1
DB08888	C0019069	0	0
DB08888	C0033774	0	2
DB08888	C0398650	0	1
DB08889	C0028326	0	0
DB08889	C0232940	0	4
DB08890	C0021359	0	1
DB08890	C0042345	0	4
DB08890	C0149958	0	1
DB08893	C0016057	0	2
DB08894	C0022568	0	4
DB08895	C0015944	0	4
DB08895	C0206686	0	1
DB08896	C0002171	0	3
DB08896	C0018213	0	2
DB08896	C0730345	0	1
DB08897	C0003862	0	4
DB08897	C0017152	0	1
DB08897	C0020626	0	1
DB08897	C0023473	0	0
DB08897	C0023487	0	3
DB08897	C0079584	0	2
DB08897	C0751122	0	2
DB08899	C0001403	0	3
DB08899	C0162566	0	4
DB08901	C0003872	0	0
DB08901	C0011849	0	3
DB08901	C0021390	0	0
DB08901	C0221032	0	0
DB08904	C0000737	0	3
DB08904	C0002453	0	3
DB08904	C0037763	0	3
DB08904	C0040015	0	0
DB08906	C0030807	0	4
DB08906	C0038525	0	1
DB08907	C0017574	0	3
DB08907	C0018834	0	1
DB08907	C0031485	0	1
DB08907	C0035854	0	3
DB08907	C0036651	0	0
DB08908	C0000744	0	1
DB08908	C0008533	0	1
DB08908	C0032000	0	4
DB08908	C2931618	0	0
DB08910	C0024894	0	1
DB08910	C0032914	0	3
DB08910	C0149958	0	2
DB08911	C0006271	0	2
DB08911	C0014335	0	4
DB08911	C0020538	0	2
DB08911	C0021670	0	3
DB08912	C0009404	0	0
DB08912	C0012739	0	0
DB08912	C0029882	0	0
DB08912	C0154143	0	0
DB08918	C0020619	0	2
DB08918	C0033581	0	3
DB08918	C0231528	0	0
DB08918	C0392784	0	3
DB08922	C0005695	0	3
DB08922	C0006105	0	1
DB08922	C0020437	0	1
DB08922	C0020550	0	3
DB08922	C0085649	0	4
DB08922	C0699791	0	2
DB08931	C0000737	0	1
DB08931	C0079731	0	2
DB08932	C0017563	0	0
DB08932	C0024894	0	1
DB08932	C0028840	0	4
DB08932	C0149745	0	3
DB08932	C0595948	0	4
DB08936	C0005779	0	3
DB08936	C0032000	0	0
DB08936	C0238462	0	0
DB08936	C0271568	0	1
DB08936	C0687720	0	2
DB08936	C0878787	0	2
DB08955	C0007117	0	4
DB08955	C0010417	0	3
DB08955	C0021775	0	0
DB08955	C0033117	0	2
DB08955	C1527249	0	3
DB08957	C0007138	0	1
DB08957	C0038454	0	1
DB08957	C2937421	0	4
DB08961	C0002895	0	4
DB08961	C0042963	0	0
DB08983	C0004604	0	1
DB08983	C0005967	0	0
DB08983	C0020503	0	3
DB08983	C0025149	0	4
DB08983	C0028768	0	2
DB08984	C0014121	0	3
DB08984	C0024138	0	4
DB08984	C0042035	0	2
DB08985	C0001403	0	4
DB08985	C0002880	0	2
DB08985	C0028768	0	0
DB08985	C0162566	0	4
DB08985	C0236964	0	2
DB08985	C1134719	0	0
DB08986	C0007102	0	4
DB08986	C0014474	0	0
DB08986	C0018671	0	1
DB08986	C0023443	0	0
DB08986	C0033774	0	3
DB08986	C0043352	0	2
DB08992	C0037188	0	3
DB08992	C0038325	0	1
DB08992	C0876973	0	1
DB08995	C0024031	0	3
DB08995	C0740394	0	2
DB09000	C0011581	0	0
DB09000	C0020523	0	4
DB09000	C0020544	0	0
DB09000	C0042510	0	2
DB09006	C0020428	0	0
DB09006	C0027424	0	2
DB09006	C0085413	0	0
DB09010	C0014868	0	1
DB09010	C0021775	0	3
DB09010	C0027430	0	0
DB09010	C0085631	0	2
DB09010	C0343065	0	0
DB09010	C2748055	0	3
