drug	disease	label	fold
DB01418	C0042029	0	0
DB01420	C0002171	0	1
DB01420	C0004352	0	1
DB01420	C0005695	0	2
DB01420	C0041948	0	2
DB01420	C0151714	0	4
DB01420	C0236663	0	4
DB01420	C0936215	0	2
DB01420	C1540912	0	0
DB01425	C0002395	0	2
DB01425	C0687720	0	1
DB01426	C0016057	0	4
DB01426	C0034186	0	0
DB01426	C0038220	0	0
DB01426	C0042842	0	3
DB01426	C0162316	0	3
DB01427	C0002736	0	4
DB01427	C0023472	0	4
DB01427	C1540912	0	3
DB01427	C2242472	0	4
DB01429	C0000809	0	3
DB01429	C0017181	0	1
DB01429	C0020514	0	3
DB01429	C0221765	0	2
DB01430	C0025294	0	4
DB01430	C0032897	0	0
DB01430	C0085096	0	0
DB01430	C0151940	0	2
DB01431	C0342731	0	1
DB01431	C2931618	0	0
DB01435	C0034885	0	4
DB01435	C0037188	0	0
DB01435	C0040034	0	4
DB01436	C0038379	0	4
DB01436	C0151721	0	3
DB01437	C0006142	0	1
DB01437	C0008325	0	1
DB01437	C0020651	0	4
DB01437	C0023472	0	1
DB01437	C0242339	0	4
DB01440	C0004245	0	2
DB01440	C0020676	0	3
DB01440	C0024299	0	0
DB01452	C0010072	0	4
DB01452	C0014742	0	3
DB01452	C0040479	0	2
DB01452	C0730345	0	2
DB01483	C0006271	0	4
DB01483	C0013720	0	1
DB01483	C0039590	0	4
DB01558	C0006267	0	3
DB01558	C0149958	0	0
DB01558	C0342543	0	0
DB01558	C1527304	0	1
DB01576	C0019829	0	2
DB01576	C0022593	0	0
DB01576	C0149925	0	2
DB01577	C0020557	0	0
DB01577	C0020640	0	4
DB01577	C0031485	0	0
DB01577	C0041296	0	4
DB01577	C0042373	0	1
DB01579	C0029396	0	1
DB01579	C0031069	0	0
DB01579	C0032027	0	4
DB01579	C0342881	0	2
DB01579	C1306889	0	4
DB01580	C0020480	0	0
DB01580	C0020649	0	3
DB01580	C0033117	0	2
DB01580	C0346421	0	1
DB01580	C0376358	0	1
DB01580	C0677607	0	0
DB01586	C0010043	0	1
DB01586	C0020428	0	2
DB01586	C0022104	0	3
DB01586	C0024141	0	0
DB01586	C0029134	0	3
DB01586	C0342543	0	0
DB01588	C0027662	0	4
DB01588	C0027686	0	4
DB01588	C0035854	0	4
DB01588	C0268543	0	2
DB01589	C0022575	0	0
DB01589	C0034150	0	1
DB01589	C0036337	0	0
DB01590	C0027430	0	3
DB01590	C0029456	0	4
DB01590	C0031099	0	4
DB01590	C0268490	0	1
DB01591	C0023473	0	4
DB01591	C0040053	0	3
DB01591	C0041582	0	3
DB01592	C0018681	0	1
DB01592	C0151721	0	2
DB01592	C0175683	0	0
DB01592	C0221765	0	2
DB01592	C0428974	0	4
DB01592	C0559106	0	1
DB01592	C1527304	0	0
DB01593	C0014173	0	4
DB01593	C0020452	0	3
DB01593	C0949116	0	1
DB01595	C0021775	0	4
DB01595	C0035258	0	2
DB01595	C0037286	0	1
DB01597	C0008149	0	0
DB01597	C0017168	0	1
DB01597	C0022354	0	2
DB01597	C0040046	0	0
DB01597	C0042138	0	0
DB01599	C0011849	0	4
DB01599	C0020619	0	2
DB01599	C0085606	0	1
DB01599	C0149925	0	0
DB01600	C1527311	0	4
DB01609	C0022665	0	4
DB01609	C0031069	0	3
DB01609	C0032027	0	2
DB01611	C0011615	0	0
DB01611	C0014583	0	3
DB01611	C0018681	0	2
DB01611	C2267227	0	2
DB01615	C0002893	0	4
DB01615	C0021390	0	2
DB01615	C0023448	0	1
DB01615	C0026998	0	0
DB01615	C0035412	0	0
DB01616	C0085159	0	0
DB01616	C0238111	0	2
DB01616	C1800706	0	1
DB01618	C0020507	0	1
DB01618	C1269683	0	4
DB01619	C0011854	0	4
DB01619	C0022596	0	4
DB01619	C0036323	0	2
DB01619	C0687150	0	2
DB01620	C0010481	0	2
DB01620	C0013595	0	2
DB01621	C0268070	0	4
DB01622	C0002418	0	3
DB01622	C0009763	0	1
DB01622	C0020481	0	4
DB01622	C0033375	0	3
DB01622	C0235063	0	2
DB01623	C0010346	0	1
DB01623	C0017181	0	0
DB01623	C0018213	0	4
DB01623	C0033375	0	4
DB01623	C0949116	0	4
DB01624	C0015371	0	0
DB01624	C0020179	0	1
DB01624	C0042109	0	1
DB01624	C0220989	0	3
DB01625	C0006267	0	1
DB01625	C0014867	0	4
DB01625	C0035078	0	0
DB01625	C0242339	0	4
DB01625	C0262584	0	0
DB01625	C0334579	0	2
DB01626	C0008489	0	3
DB01626	C0010692	0	1
DB01626	C0011581	0	2
DB01626	C1704417	0	4
DB01628	C0016057	0	1
DB01628	C0020502	0	0
DB01628	C0024473	0	3
DB01628	C0040034	0	2
DB01628	C0042909	0	1
DB01656	C0007138	0	1
DB01656	C0428977	0	4
DB01685	C0001957	0	0
DB01698	C0018671	0	1
DB01698	C0023449	0	0
DB01698	C0029191	0	2
DB01698	C0030590	0	1
DB01698	C0034150	0	1
DB01698	C1140680	0	1
DB01698	C2936781	0	2
DB01708	C0007789	0	0
DB01708	C0013405	0	4
DB01708	C0031099	0	2
DB01708	C0042487	0	2
DB01708	C0162834	0	2
DB01708	C0751435	0	4
DB01708	C1704436	0	4
DB01744	C0020474	0	1
DB01744	C0027662	0	3
DB01744	C0032768	0	1
DB01744	C0040015	0	1
DB01744	C0085580	0	1
DB01744	C0268070	0	0
DB01744	C0856727	0	3
DB01744	C2718128	0	0
DB01839	C0009806	0	2
DB01839	C0013238	0	1
DB01839	C0039103	0	0
DB01956	C0041341	0	0
DB02300	C0025322	0	1
DB02300	C0027022	0	1
DB02530	C0009404	0	3
DB02530	C0015230	0	2
DB02530	C0036572	0	2
DB02530	C0268579	0	1
DB02546	C0014170	0	0
DB02546	C0024301	0	2
DB02546	C0024437	0	1
DB02638	C0006142	0	1
DB02638	C0042963	0	2
DB02638	C0149745	0	0
DB02638	C0836924	0	4
DB02659	C0015371	0	0
DB02701	C0001883	0	0
DB02701	C0020452	0	1
DB02701	C0020479	0	0
DB02709	C0037299	0	4
DB02709	C0085606	0	4
DB02709	C0919267	0	2
DB02772	C0027424	0	1
DB02772	C0346421	0	4
DB02901	C0014356	0	3
DB02901	C0035585	0	4
DB02925	C0002792	0	2
DB02925	C0014038	0	4
DB02925	C0026848	0	2
DB02925	C0032460	0	2
DB02925	C0040053	0	0
DB02925	C0234974	0	2
DB02925	C0745103	0	2
DB03017	C0004604	0	4
DB03017	C0020550	0	2
DB03017	C0030807	0	2
DB03017	C0162429	0	1
DB03017	C0595948	0	3
DB03085	C0018798	0	0
DB03085	C0031046	0	3
DB03085	C0040997	0	4
DB03085	C0151942	0	3
DB03085	C0178416	0	1
DB03085	C0919267	0	2
DB03128	C0003862	0	0
DB03128	C0151686	0	1
DB03128	C0241961	0	3
DB03255	C0003862	0	0
DB03255	C0007193	0	0
DB03255	C0026987	0	2
DB03255	C0032460	0	2
DB03255	C1384606	0	1
DB03619	C0009375	0	0
DB03619	C0023480	0	2
DB03619	C0270458	0	4
DB03754	C0001883	0	0
DB03754	C0015967	0	4
DB03754	C0020598	0	0
DB03754	C0856727	0	0
DB03793	C0022104	0	4
DB03793	C0024121	0	3
DB03793	C0039685	0	2
DB03793	C0149745	0	0
DB03793	C0236663	0	3
DB03793	C0524620	0	4
DB03852	C0007095	0	0
DB03852	C0014474	0	0
DB03852	C0038363	0	0
DB03852	C0039590	0	3
DB03852	C0156404	0	2
DB03852	C0206693	0	0
DB03852	C0409959	0	3
DB03852	C0948008	0	1
DB03904	C0007820	0	0
DB03904	C0014859	0	2
DB03904	C0149704	0	1
DB03904	C0451641	0	4
DB03904	C1306889	0	0
DB04106	C0751967	0	0
DB04106	C2937421	0	3
DB04115	C0008350	0	4
DB04216	C0011334	0	1
DB04216	C0038358	0	0
DB04216	C0162566	0	0
DB04216	C0553580	0	3
DB04216	C0856727	0	0
DB04272	C0007131	0	4
DB04272	C0020476	0	0
DB04272	C0036220	0	2
DB04272	C0038358	0	1
DB04272	C0085681	0	4
DB04465	C0010346	0	3
DB04465	C0027726	0	2
DB04465	C0028949	0	3
DB04519	C0013595	0	4
DB04519	C0037930	0	1
DB04519	C0042963	0	4
DB04519	C0241961	0	4
DB04519	C0751674	0	2
DB04519	C0948480	0	1
DB04552	C0020546	0	1
DB04552	C0494475	0	2
DB04572	C0004775	0	3
DB04572	C0030807	0	2
DB04572	C0035229	0	3
DB04572	C0178416	0	3
DB04572	C0242350	0	2
DB04572	C0270846	0	2
DB04575	C0020598	0	1
DB04575	C0035228	0	4
DB04575	C0040997	0	4
DB04575	C0342788	0	2
DB04576	C0009763	0	1
DB04576	C0027819	0	0
DB04576	C0030319	0	3
DB04576	C0031190	0	2
DB04576	C0232940	0	2
DB04576	C1269683	0	4
DB04665	C0011854	0	1
DB04665	C0013338	0	2
DB04665	C0020625	0	2
DB04665	C0022596	0	4
DB04665	C0025500	0	4
DB04665	C0040136	0	0
DB04743	C0221765	0	0
DB04743	C0401151	0	3
DB04837	C0030848	0	1
DB04837	C0282193	0	0
DB04837	C0877792	0	4
DB04838	C0013421	0	2
DB04838	C0019156	0	4
DB04838	C0030807	0	0
DB04838	C0036337	0	2
DB04840	C0001627	0	1
DB04840	C0020502	0	2
DB04841	C0014867	0	1
DB04841	C0018790	0	1
DB04841	C0021390	0	4
DB04841	C0025323	0	1
DB04842	C0011616	0	4
DB04842	C0024473	0	3
DB04842	C0920350	0	0
DB04843	C0005586	0	3
DB04843	C0022593	0	3
DB04843	C0398650	0	4
DB04843	C4048328	0	4
DB04844	C0000744	0	4
DB04844	C0005684	0	1
DB04844	C0013384	0	0
DB04844	C0015624	0	1
DB04844	C0017638	0	1
DB04844	C0024301	0	2
DB04845	C0007131	0	4
DB04845	C0026948	0	4
DB04845	C0876973	0	3
DB04846	C0018802	0	3
DB04846	C0085681	0	0
DB04854	C0017574	0	3
DB04854	C0018133	0	1
DB04854	C0019080	0	2
DB04854	C0020545	0	4
DB04854	C0024299	0	2
DB04855	C0021655	0	3
DB04861	C0014867	0	0
DB04861	C0085606	0	2
DB04861	C0085610	0	1
DB04865	C0017205	0	2
DB04866	C0019087	0	3
DB04866	C0022575	0	0
DB04866	C0162568	0	2
DB04868	C0020640	0	0
DB04868	C0162568	0	2
DB04871	C0004352	0	4
DB04871	C0017181	0	2
DB04871	C0020428	0	3
DB04871	C0038362	0	4
DB04871	C0271568	0	2
DB04878	C0014335	0	0
DB04878	C0020555	0	4
DB04878	C0040147	0	0
DB04878	C0040479	0	3
DB04878	C0270458	0	3
DB04878	C0751753	0	2
DB04880	C0024301	0	0
DB04880	C0034067	0	2
DB04880	C0042023	0	2
DB04880	C0151740	0	3
DB04890	C0005684	0	4
DB04890	C0014474	0	2
DB04890	C0020456	0	3
DB04890	C0409959	0	3
DB04894	C0003864	0	1
DB04894	C0007194	0	1
DB04894	C0007642	0	3
DB04894	C0010054	0	2
DB04894	C0042109	0	0
DB04894	C0235974	0	3
DB04895	C0002390	0	3
DB04895	C0006118	0	4
DB04895	C0014868	0	0
DB04895	C0018924	0	2
DB04896	C0014549	0	1
DB04896	C0020443	0	4
DB04896	C0035455	0	3
DB04896	C0687720	0	0
DB04896	C1140680	0	4
DB04896	C1275126	0	2
DB04896	C2937421	0	4
DB04898	C0002888	0	0
DB04898	C0014742	0	2
DB04898	C0017668	0	2
DB04898	C0018671	0	3
DB04898	C0036690	0	4
DB04898	C0917805	0	3
DB04899	C0007102	0	3
DB04899	C0013604	0	0
DB04899	C0014038	0	2
DB04899	C0021775	0	3
DB04899	C1849508	0	4
DB04920	C0002418	0	2
DB04920	C0020550	0	3
DB04920	C0040136	0	2
DB04920	C1384600	0	1
DB04924	C0017601	0	3
DB04931	C0029401	0	0
DB04931	C0036508	0	3
DB04931	C3544321	0	3
DB04932	C0004239	0	2
DB04932	C0013390	0	3
DB04932	C0020626	0	1
DB04932	C0272375	0	0
DB04938	C0014038	0	4
DB04938	C0014550	0	3
DB04938	C0024117	0	3
DB04938	C0242422	0	3
DB04941	C0013390	0	3
DB04941	C0020479	0	2
DB04941	C0029396	0	1
DB04942	C2748055	0	3
DB04946	C0033581	0	3
DB04946	C0040997	0	3
DB04946	C0205768	0	2
DB04946	C0206245	0	0
DB04946	C0334579	0	2
DB04951	C0014173	0	0
DB04951	C0027051	0	0
DB04951	C0036920	0	3
DB04953	C0010054	0	0
DB04953	C0024115	0	4
DB04953	C0035078	0	4
DB04967	C0019151	0	1
DB04967	C0020649	0	1
DB04967	C0085215	0	4
DB05015	C0004604	0	3
DB05015	C0026650	0	2
DB05015	C0026709	0	3
DB05015	C2607914	0	4
DB05016	C0002874	0	4
DB05016	C0014335	0	1
DB05016	C0014356	0	0
DB05016	C0030319	0	0
DB05016	C0150055	0	4
DB05016	C0270851	0	4
DB05016	C0476089	0	2
DB05016	C1328407	0	0
DB05039	C0009319	0	3
DB05039	C0020598	0	3
DB05039	C0206686	0	3
DB05039	C0220989	0	3
DB05039	C0751362	0	0
DB05099	C0007194	0	2
DB05099	C0020550	0	4
DB05099	C0022660	0	1
DB05099	C0151744	0	2
DB05099	C0677607	0	0
DB05239	C0033578	0	2
DB05239	C0039621	0	4
DB05246	C0035229	0	4
DB05246	C0235480	0	4
DB05246	C1140680	0	2
DB05246	C1527249	0	4
DB05260	C0001883	0	3
DB05260	C0002792	0	1
DB05260	C0042847	0	2
DB05265	C0002893	0	2
DB05265	C0019618	0	0
DB05265	C0234533	0	3
DB05266	C0002994	0	1
DB05266	C0020625	0	2
DB05266	C0024523	0	1
DB05266	C0034885	0	1
DB05266	C0035222	0	1
DB05266	C0221260	0	1
DB05271	C0005138	0	4
DB05271	C0032027	0	4
DB05271	C0040479	0	3
DB05271	C0149745	0	4
DB05271	C0346421	0	2
DB05271	C0687150	0	0
DB05294	C0002895	0	1
DB05294	C0008350	0	4
DB05294	C0011881	0	0
DB05294	C0027498	0	0
DB05294	C0085669	0	0
DB05294	C3495559	0	1
DB05311	C0021364	0	0
DB05311	C0036421	0	3
DB05332	C0018133	0	0
DB05351	C0007786	0	1
DB05351	C0019151	0	1
DB05351	C0020635	0	1
DB05351	C0024117	0	3
DB05351	C0025294	0	1
DB05351	C0027661	0	4
DB05351	C0162316	0	2
DB05351	C0221023	0	2
DB05351	C0276535	0	0
DB05389	C0002395	0	4
DB05389	C0268070	0	1
DB05521	C0001122	0	1
DB05521	C0002726	0	2
DB05521	C0002888	0	0
DB05521	C0007117	0	0
DB05521	C0020437	0	4
DB05521	C0026961	0	3
DB05521	C0041582	0	3
DB05541	C0022593	0	1
DB05541	C0031154	0	0
DB05541	C0149745	0	1
DB05541	C0162836	0	0
DB05541	C0262584	0	3
DB05578	C0002736	0	2
DB05578	C0018790	0	3
DB05578	C0040156	0	1
DB05630	C0018213	0	1
DB05630	C0020514	0	0
DB05630	C0023472	0	2
DB05630	C0030569	0	3
DB05630	C0042138	0	1
DB05630	C0079584	0	1
DB05630	C0948008	0	1
DB05676	C0020621	0	1
DB05676	C0021390	0	1
DB05679	C0005283	0	4
DB05679	C0024586	0	4
DB05679	C0024790	0	2
DB05679	C0035585	0	2
DB05679	C0271568	0	0
DB05679	C1960397	0	0
DB05777	C0001623	0	1
DB05812	C0004096	0	2
DB05812	C0005586	0	2
DB05812	C0018681	0	3
DB05812	C0037763	0	4
DB05812	C0272375	0	4
DB05829	C0002875	0	0
DB05829	C0013384	0	0
DB05829	C0030807	0	3
DB05829	C0085417	0	1
DB05990	C0036421	0	0
DB05990	C0039841	0	1
DB06016	C0039841	0	2
DB06016	C0751435	0	0
DB06144	C0011875	0	4
DB06144	C0024031	0	0
DB06144	C0042842	0	0
DB06148	C0020514	0	1
DB06148	C0026948	0	2
DB06148	C0027661	0	2
DB06151	C0005586	0	1
DB06151	C0007194	0	4
DB06151	C0030193	0	2
DB06151	C0032460	0	3
DB06151	C0035412	0	1
DB06151	C0595948	0	2
DB06152	C0005779	0	1
DB06152	C0042571	0	1
DB06152	C0162429	0	2
DB06153	C0008350	0	2
DB06153	C0014877	0	3
DB06153	C0018798	0	1
DB06153	C0021364	0	0
DB06153	C0022661	0	2
DB06155	C0001957	0	3
DB06155	C0342731	0	3
DB06155	C0751967	0	2
DB06168	C0005424	0	3
DB06168	C0016412	0	0
DB06168	C0022876	0	2
DB06168	C0024894	0	4
DB06168	C0678222	0	4
DB06168	C0876973	0	1
DB06176	C0007138	0	3
DB06176	C0037188	0	2
DB06176	C1336708	0	1
DB06193	C0005586	0	1
DB06193	C0006105	0	2
DB06193	C0006114	0	0
DB06193	C0014175	0	3
DB06193	C0020517	0	2
DB06193	C0038018	0	1
DB06196	C0022650	0	2
DB06196	C0027662	0	4
DB06196	C0238462	0	4
DB06201	C0018802	0	3
DB06201	C0029443	0	0
DB06201	C0162565	0	1
DB06201	C0917805	0	2
DB06201	C2973725	0	1
DB06202	C0021308	0	4
DB06202	C0149931	0	2
DB06202	C1621958	0	1
DB06202	C3463824	0	2
DB06203	C0003578	0	2
DB06203	C0010674	0	2
DB06203	C0014170	0	2
DB06203	C0524910	0	3
DB06203	C2242472	0	3
DB06204	C0042133	0	1
DB06204	C0268543	0	3
DB06204	C0546817	0	2
DB06209	C0221013	0	4
DB06209	C0221765	0	0
DB06209	C0334579	0	0
DB06210	C0009952	0	3
DB06211	C0001618	0	2
DB06211	C0012739	0	4
DB06211	C0023892	0	2
DB06211	C0038362	0	4
DB06212	C0002880	0	0
DB06213	C0019069	0	4
DB06213	C0029408	0	1
DB06213	C0040261	0	0
DB06213	C0154143	0	3
DB06216	C0014743	0	2
DB06216	C0018798	0	0
DB06216	C0020452	0	2
DB06216	C0039841	0	4
DB06217	C0022660	0	0
DB06217	C0042164	0	0
DB06218	C0014175	0	2
DB06218	C0018916	0	0
DB06218	C0024301	0	0
DB06218	C0027627	0	0
DB06218	C0035078	0	0
DB06218	C0035229	0	2
DB06218	C0473527	0	0
DB06219	C0001623	0	3
DB06219	C0001627	0	1
DB06219	C0007785	0	4
DB06219	C0039483	0	2
DB06219	C0151940	0	0
DB06219	C0221032	0	0
DB06228	C0008489	0	4
DB06228	C0034150	0	4
DB06228	C0035078	0	1
DB06230	C0006625	0	4
DB06230	C0019618	0	4
DB06230	C0020545	0	4
DB06237	C0010692	0	3
DB06237	C0013405	0	0
DB06237	C0014836	0	2
DB06237	C0034186	0	2
DB06237	C0876973	0	1
DB06237	C1408258	0	0
DB06243	C0027686	0	4
DB06243	C0029456	0	4
DB06243	C0038362	0	3
DB06243	C0085580	0	3
DB06262	C0233315	0	3
DB06264	C0079744	0	1
DB06264	C0085083	0	3
DB06267	C0007785	0	2
DB06267	C0010481	0	3
DB06267	C0022661	0	2
DB06267	C0023467	0	2
DB06268	C0034150	0	2
DB06268	C0035220	0	0
DB06271	C0026709	0	1
DB06271	C0029458	0	1
DB06271	C0270846	0	1
DB06272	C0000744	0	2
DB06272	C0079584	0	0
DB06273	C0023480	0	4
DB06273	C0232940	0	1
DB06273	C0524620	0	2
DB06273	C1527336	0	1
DB06273	C2931618	0	1
DB06282	C0019829	0	3
DB06282	C0042909	0	1
DB06282	C0401151	0	2
DB06282	C0887833	0	1
DB06285	C0242422	0	1
DB06285	C0700201	0	0
DB06287	C0000737	0	3
DB06287	C0005684	0	1
DB06287	C0011606	0	3
DB06287	C0020542	0	3
DB06287	C0027498	0	4
DB06288	C0008149	0	4
DB06288	C0022568	0	0
DB06288	C0730345	0	2
DB06290	C0014474	0	4
DB06290	C0026705	0	1
DB06290	C0151526	0	0
DB06290	C0334634	0	4
DB06292	C0010346	0	3
DB06292	C0022951	0	2
DB06292	C0027498	0	4
DB06292	C0221765	0	3
DB06292	C3544321	0	3
DB06317	C0010930	0	2
DB06317	C0021361	0	2
DB06317	C0042875	0	2
DB06317	C0043515	0	2
DB06335	C0002170	0	1
DB06335	C0004238	0	3
DB06335	C0014121	0	2
DB06335	C0270846	0	4
DB06372	C0001418	0	3
DB06372	C0007138	0	0
DB06372	C0011882	0	1
DB06372	C0023443	0	2
DB06372	C0029191	0	2
DB06372	C0038325	0	3
DB06372	C0042571	0	2
DB06372	C0085649	0	0
DB06372	C0151740	0	1
DB06372	C0473527	0	3
DB06372	C0936215	0	2
DB06401	C0036337	0	1
DB06401	C0276535	0	3
DB06401	C0334579	0	1
DB06403	C0010692	0	0
DB06403	C0011860	0	1
DB06403	C0020476	0	3
DB06403	C0039103	0	2
DB06403	C0520679	0	3
DB06410	C0001122	0	1
DB06410	C0024031	0	3
DB06412	C0027121	0	0
DB06412	C0392784	0	2
DB06413	C0031117	0	4
DB06413	C0032914	0	3
DB06413	C0035258	0	2
DB06413	C0276226	0	4
DB06439	C0011581	0	0
DB06439	C0023890	0	1
DB06439	C0031046	0	1
DB06441	C0038358	0	2
DB06470	C0026987	0	1
DB06470	C0037769	0	4
DB06470	C1384606	0	4
DB06479	C0276226	0	0
DB06479	C0524620	0	3
DB06480	C0009952	0	1
DB06480	C0029191	0	3
DB06480	C0220756	0	0
DB06480	C0268579	0	3
DB06589	C0002895	0	0
DB06589	C0036337	0	1
DB06594	C0002390	0	0
DB06594	C0006142	0	3
DB06594	C0021390	0	0
DB06603	C0031190	0	0
DB06603	C0162316	0	2
DB06603	C0235974	0	1
DB06603	C0398775	0	2
DB06603	C2748055	0	1
DB06605	C0023869	0	2
DB06605	C0039841	0	1
DB06605	C0524910	0	3
DB06616	C0039841	0	0
DB06626	C0014335	0	3
DB06626	C0020626	0	4
DB06626	C0027498	0	0
DB06626	C0030569	0	3
DB06637	C0002962	0	2
DB06637	C0029396	0	4
DB06637	C0032768	0	1
DB06643	C0007102	0	2
DB06643	C0035220	0	2
DB06643	C1142132	0	0
DB06650	C0014170	0	2
DB06650	C0015672	0	1
DB06650	C0028734	0	3
DB06650	C0029134	0	1
DB06650	C0220756	0	4
DB06650	C0343755	0	4
DB06654	C0004364	0	0
DB06654	C0085631	0	2
DB06654	C1837475	0	3
DB06655	C0024473	0	1
DB06655	C0032580	0	0
DB06655	C0035335	0	1
DB06663	C0162429	0	2
DB06674	C0003128	0	4
DB06684	C0428977	0	2
DB06688	C0036337	0	1
DB06688	C0040053	0	0
DB06689	C0878773	0	2
DB06691	C0017605	0	3
DB06691	C0035078	0	0
DB06691	C0038363	0	3
DB06691	C0948896	0	1
DB06692	C0027661	0	4
DB06692	C0039621	0	3
DB06692	C0040015	0	4
DB06692	C1142132	0	0
DB06694	C0010308	0	3
DB06694	C0017563	0	4
DB06694	C0021361	0	0
DB06694	C0035220	0	4
DB06694	C0079744	0	3
DB06694	C0149925	0	0
DB06695	C0020507	0	0
DB06695	C0022665	0	1
DB06695	C0029191	0	3
DB06695	C0870082	0	3
DB06697	C0149871	0	0
DB06697	C0342527	0	4
DB06699	C0003862	0	2
DB06699	C0013338	0	2
DB06699	C0014556	0	3
DB06699	C0034150	0	0
DB06699	C0085669	0	4
DB06699	C0162820	0	0
DB06700	C0022595	0	0
DB06700	C1328407	0	3
DB06701	C0011884	0	4
DB06701	C0152020	0	2
DB06702	C0015530	0	4
DB06702	C0343755	0	4
DB06706	C0027708	0	4
DB06706	C0042842	0	3
DB06706	C0087012	0	1
DB06707	C0012739	0	4
DB06707	C0028840	0	0
DB06707	C0042133	0	0
DB06709	C0006413	0	0
DB06709	C0014335	0	4
DB06709	C0035854	0	0
DB06709	C0162316	0	3
DB06709	C0917805	0	0
DB06710	C0002792	0	1
DB06710	C0002965	0	4
DB06710	C0005586	0	0
DB06710	C0022876	0	3
DB06710	C0036202	0	1
DB06711	C0029134	0	2
DB06711	C0948216	0	4
DB06713	C0014733	0	0
DB06713	C0014868	0	2
DB06713	C0043459	0	4
DB06714	C0018021	0	0
DB06714	C0026764	0	0
DB06714	C0032987	0	4
DB06714	C0242422	0	2
DB06716	C0008311	0	0
DB06716	C0014836	0	3
DB06716	C0024143	0	2
DB06716	C1540912	0	2
DB06717	C0004239	0	0
DB06717	C0020461	0	4
DB06717	C0162834	0	4
DB06717	C0268579	0	3
DB06717	C2973725	0	3
DB06718	C0004943	0	3
DB06718	C0029408	0	4
DB06718	C0702166	0	4
DB06719	C0004096	0	1
DB06719	C0004943	0	0
DB06719	C0006271	0	0
DB06719	C0024115	0	3
DB06719	C0026848	0	2
DB06719	C0085682	0	1
DB06719	C0678222	0	1
DB06720	C0004114	0	2
DB06720	C0024790	0	1
DB06720	C0268483	0	1
DB06725	C0003128	0	3
DB06725	C0011882	0	2
DB06725	C0013405	0	0
DB06725	C0014869	0	0
DB06725	C0027819	0	1
DB06725	C0036980	0	3
DB06725	C0038379	0	1
DB06725	C0042345	0	2
DB06736	C0002395	0	2
DB06736	C0022548	0	0
DB06736	C0042345	0	0
DB06736	C0238462	0	3
DB06736	C0281361	0	2
DB06736	C0751434	0	2
DB06739	C0010692	0	4
DB06739	C0017574	0	0
DB06754	C0002888	0	3
DB06754	C0022354	0	1
DB06754	C0024894	0	1
DB06754	C0030807	0	2
DB06754	C0221023	0	0
DB06754	C0917805	0	3
DB06754	C3495559	0	3
DB06756	C0002894	0	3
DB06756	C0006271	0	2
DB06756	C0013405	0	1
DB06756	C0022661	0	1
DB06756	C0232940	0	1
DB06756	C0271623	0	3
DB06756	C0520679	0	0
DB06756	C1263846	0	4
DB06764	C0010072	0	4
DB06764	C0020507	0	3
DB06764	C0032027	0	1
DB06764	C0041948	0	3
DB06764	C0234974	0	1
DB06764	C4083212	0	4
DB06766	C0006118	0	1
DB06766	C0010072	0	3
DB06766	C0010417	0	1
DB06766	C0020619	0	1
DB06766	C0238462	0	3
DB06774	C0010200	0	0
DB06774	C0022595	0	2
DB06774	C0024473	0	3
DB06774	C0026987	0	3
DB06775	C0006105	0	2
DB06775	C0018802	0	0
DB06775	C0020640	0	2
DB06775	C0026691	0	0
DB06777	C0085413	0	0
DB06782	C0002962	0	3
DB06782	C0035457	0	1
DB06782	C0038454	0	1
DB06785	C0018099	0	3
DB06785	C0027121	0	4
DB06785	C0038013	0	2
DB06785	C0039841	0	4
DB06785	C0276535	0	4
DB06786	C0014868	0	1
DB06786	C0018621	0	1
DB06786	C0019151	0	1
DB06786	C0020523	0	2
DB06786	C0024305	0	1
DB06786	C0271623	0	4
DB06786	C4083212	0	0
DB06788	C0085669	0	1
DB06788	C0151723	0	2
DB06791	C0029401	0	4
DB06791	C0038356	0	4
DB06791	C0038379	0	2
DB06791	C0282193	0	0
DB06791	C0398650	0	0
DB06791	C0476089	0	2
DB06800	C0024031	0	2
DB06800	C0024894	0	1
DB06800	C0027819	0	4
DB06800	C0030305	0	2
DB06800	C0036337	0	4
DB06800	C0877792	0	3
DB06803	C0005694	0	0
DB06803	C0042023	0	4
DB06803	C0349464	0	1
DB06809	C0010692	0	1
DB06809	C0015967	0	1
DB06809	C0036202	0	0
DB06813	C0021655	0	4
DB06813	C0036572	0	4
DB06813	C0042029	0	1
DB06813	C0042571	0	4
DB06813	C0162627	0	4
DB06813	C0235480	0	3
DB06813	C0751434	0	0
DB06813	C1275126	0	2
DB06813	C1961835	0	0
DB06819	C0035220	0	0
DB06819	C0085631	0	3
DB06824	C0001403	0	4
DB06824	C0006625	0	3
DB06824	C0014869	0	1
DB06824	C0242350	0	4
DB06824	C0428977	0	4
DB06825	C0004114	0	0
DB06825	C0013428	0	0
DB06825	C0017160	0	1
DB06825	C0018021	0	4
DB06825	C0026961	0	0
DB06825	C0035228	0	1
DB06825	C0042571	0	2
DB06825	C0233315	0	3
DB06825	C0887833	0	1
DB07477	C0005684	0	2
DB07477	C0007095	0	4
DB07477	C0038325	0	2
DB07477	C2973725	0	2
DB07615	C0008325	0	0
DB07615	C0221023	0	1
DB07615	C1328407	0	1
DB07615	C1837475	0	3
DB08799	C0007193	0	0
DB08799	C0026896	0	0
DB08799	C0262584	0	2
DB08800	C0023480	0	3
