drug	disease	label	fold
DB01252	C0036690	0	4
DB01252	C0037299	0	3
DB01253	C0020557	0	4
DB01253	C0020598	0	4
DB01253	C0023470	0	0
DB01253	C0041296	0	1
DB01253	C2267227	0	0
DB01254	C0003862	0	0
DB01254	C0006105	0	0
DB01254	C0020625	0	1
DB01254	C0024121	0	4
DB01254	C0028949	0	1
DB01254	C0151636	0	4
DB01254	C0162566	0	4
DB01255	C0000809	0	0
DB01255	C0005779	0	1
DB01255	C0029458	0	4
DB01255	C0220994	0	0
DB01255	C0271623	0	4
DB01257	C0008312	0	4
DB01257	C0038454	0	2
DB01260	C0003872	0	1
DB01260	C0007642	0	4
DB01260	C0014859	0	4
DB01260	C0023473	0	2
DB01260	C0029408	0	2
DB01260	C0034951	0	1
DB01260	C0917798	0	2
DB01261	C0023449	0	2
DB01261	C0035457	0	2
DB01261	C0039103	0	3
DB01261	C0856727	0	1
DB01262	C0014474	0	1
DB01262	C0022665	0	3
DB01262	C0026961	0	3
DB01262	C0596263	0	1
DB01263	C0000737	0	4
DB01263	C0004114	0	4
DB01263	C0024141	0	1
DB01263	C0162565	0	4
DB01265	C0001418	0	0
DB01265	C0001973	0	1
DB01265	C0003850	0	0
DB01265	C0013384	0	3
DB01265	C0022575	0	0
DB01265	C0042842	0	3
DB01267	C0010691	0	2
DB01267	C0268070	0	0
DB01268	C0003128	0	3
DB01268	C0007138	0	0
DB01268	C0011633	0	0
DB01268	C0013182	0	0
DB01268	C0022595	0	3
DB01268	C0037199	0	3
DB01268	C0043459	0	1
DB01270	C0001627	0	4
DB01270	C0206682	0	2
DB01270	C0232940	0	3
DB01270	C0278996	0	0
DB01270	C0836924	0	1
DB01271	C0030567	0	3
DB01271	C0238463	0	1
DB01274	C0027686	0	2
DB01274	C0032914	0	1
DB01275	C0919267	0	3
DB01276	C0023418	0	1
DB01276	C0024586	0	2
DB01276	C0342731	0	4
DB01276	C0405580	0	1
DB01277	C0006267	0	3
DB01277	C0024419	0	4
DB01278	C0029191	0	0
DB01278	C0234974	0	2
DB01278	C0238111	0	3
DB01278	C0342788	0	1
DB01278	C1260899	0	0
DB01279	C0010417	0	1
DB01279	C0033860	0	2
DB01279	C0409818	0	1
DB01279	C1134719	0	1
DB01280	C0019080	0	4
DB01281	C0017160	0	0
DB01281	C0020635	0	3
DB01281	C1408258	0	0
DB01282	C0004775	0	1
DB01282	C0020540	0	2
DB01282	C0023472	0	4
DB01283	C0013338	0	4
DB01283	C0221032	0	2
DB01283	C0238198	0	4
DB01283	C0276226	0	0
DB01284	C0004114	0	0
DB01284	C0376358	0	0
DB01284	C0398623	0	2
DB01285	C0004114	0	2
DB01285	C0017563	0	0
DB01285	C0206245	0	1
DB01285	C0270736	0	0
DB01285	C0343065	0	2
DB01288	C0020523	0	3
DB01288	C0021359	0	2
DB01288	C0032787	0	2
DB01288	C0220756	0	4
DB01288	C0242698	0	3
DB01288	C0349464	0	3
DB01291	C0035335	0	2
DB01295	C0008312	0	1
DB01295	C0017205	0	1
DB01295	C0023212	0	1
DB01295	C0030305	0	0
DB01296	C0022575	0	1
DB01297	C0003872	0	1
DB01297	C0032227	0	4
DB01297	C0042109	0	1
DB01297	C0268483	0	2
DB01303	C0020545	0	3
DB01303	C2239176	0	4
DB01306	C0020598	0	3
DB01306	C0032285	0	1
DB01306	C1961099	0	1
DB01307	C0006142	0	0
DB01307	C0008311	0	4
DB01307	C0011848	0	3
DB01307	C0020619	0	4
DB01309	C0010481	0	2
DB01309	C0011854	0	0
DB01309	C0016057	0	1
DB01309	C0032787	0	0
DB01309	C0034012	0	1
DB01309	C0041582	0	1
DB01309	C0428977	0	0
DB01320	C0024301	0	4
DB01320	C0036323	0	2
DB01320	C0149745	0	3
DB01320	C0920350	0	1
DB01320	C1384606	0	4
DB01324	C0021603	0	0
DB01324	C0024473	0	0
DB01324	C0035854	0	4
DB01325	C0002395	0	4
DB01325	C0018794	0	0
DB01325	C0020507	0	0
DB01325	C0040028	0	0
DB01327	C0002736	0	1
DB01327	C0011616	0	4
DB01327	C0011860	0	1
DB01327	C0087012	0	3
DB01327	C0917798	0	3
DB01333	C0002418	0	4
DB01333	C0002871	0	2
DB01333	C0178416	0	3
DB01340	C0026650	0	4
DB01348	C0008350	0	4
DB01348	C0016412	0	2
DB01348	C0020428	0	2
DB01348	C0221023	0	0
DB01348	C0343065	0	4
DB01348	C1956346	0	1
DB01349	C0027708	0	1
DB01349	C2316810	0	1
DB01351	C0010308	0	0
DB01351	C0010346	0	4
DB01351	C0085610	0	2
DB01351	C1704417	0	0
DB01352	C0011849	0	3
DB01352	C0021364	0	1
DB01352	C0024141	0	2
DB01352	C0024437	0	1
DB01352	C0030807	0	3
DB01352	C0040028	0	2
DB01353	C0020517	0	4
DB01353	C0020540	0	1
DB01353	C0149704	0	1
DB01353	C0376545	0	1
DB01356	C0011991	0	3
DB01356	C0040147	0	2
DB01356	C0043459	0	3
DB01356	C0085215	0	1
DB01356	C0302280	0	2
DB01356	C3463824	0	3
DB01357	C0020555	0	4
DB01357	C0031099	0	1
DB01359	C0004364	0	2
DB01359	C0036202	0	2
DB01359	C0038160	0	3
DB01359	C0038220	0	2
DB01359	C0270458	0	4
DB01359	C0342731	0	4
DB01359	C0342881	0	1
DB01364	C0001122	0	4
DB01364	C0023212	0	0
DB01364	C0033581	0	1
DB01364	C0238198	0	4
DB01365	C0006271	0	2
DB01365	C0011860	0	0
DB01366	C0022548	0	3
DB01366	C0027498	0	3
DB01367	C0000737	0	3
DB01367	C0005779	0	3
DB01367	C0022568	0	3
DB01378	C0032227	0	1
DB01378	C0040156	0	2
DB01380	C0003578	0	3
DB01380	C0020217	0	0
DB01380	C0034734	0	3
DB01380	C0221032	0	3
DB01382	C0017668	0	4
DB01382	C0018203	0	2
DB01382	C0023212	0	3
DB01382	C0035579	0	2
DB01392	C0024473	0	1
DB01392	C0034885	0	0
DB01392	C0042345	0	0
DB01392	C0270851	0	1
DB01393	C0085669	0	1
DB01394	C0079773	0	1
DB01395	C0018133	0	3
DB01395	C0234974	0	2
DB01396	C0005587	0	2
DB01396	C0013428	0	0
DB01396	C0014550	0	1
DB01397	C0010346	0	1
DB01397	C0018801	0	4
DB01397	C0026896	0	3
DB01397	C1540912	0	4
DB01399	C0009324	0	0
DB01399	C0011633	0	3
DB01399	C0014867	0	3
DB01399	C0038018	0	2
DB01399	C0398650	0	4
DB01399	C1961835	0	0
DB01400	C0009404	0	3
DB01400	C0398650	0	1
DB01401	C0035220	0	3
DB01401	C0546817	0	1
DB01403	C0026896	0	3
DB01403	C0917798	0	2
DB01404	C0004245	0	4
DB01404	C0007102	0	2
DB01404	C0039103	0	2
DB01404	C0428974	0	1
DB01404	C0917805	0	4
DB01406	C0014869	0	3
DB01406	C0039621	0	2
DB01407	C0018203	0	1
DB01407	C0043352	0	0
DB01407	C0085159	0	4
DB01407	C0155862	0	3
DB01408	C0002880	0	0
DB01409	C0010200	0	0
DB01409	C0013421	0	1
DB01409	C0022568	0	4
DB01409	C0040261	0	1
DB01409	C0262584	0	4
DB01410	C0023487	0	2
DB01410	C0042842	0	0
DB01410	C0241961	0	1
DB01411	C0002893	0	3
DB01411	C0019080	0	1
DB01411	C1263846	0	1
DB01412	C0010068	0	4
DB01412	C0019080	0	0
DB01412	C0023479	0	3
DB01412	C0028738	0	1
DB01418	C0002395	0	3
DB01418	C0015371	0	4
DB01418	C0020461	0	4
DB01418	C0542346	0	3
DB01420	C0018273	0	2
DB01420	C0027708	0	2
DB01420	C0150055	0	2
DB01420	C0268483	0	0
DB01425	C0033117	0	2
DB01425	C1527249	0	0
DB01426	C0009375	0	2
DB01426	C0015624	0	4
DB01426	C0025322	0	0
DB01426	C0338908	0	3
DB01426	C0409818	0	1
DB01427	C0018924	0	0
DB01427	C0023437	0	0
DB01427	C0034186	0	1
DB01427	C0041408	0	3
DB01427	C0268390	0	1
DB01427	C0428977	0	1
DB01427	C1540912	0	3
DB01429	C0013415	0	3
DB01430	C0006413	0	4
DB01430	C0023448	0	0
DB01430	C0035412	0	1
DB01430	C0035579	0	4
DB01430	C0343065	0	4
DB01431	C0005138	0	0
DB01431	C0007642	0	0
DB01431	C0008489	0	1
DB01431	C0009806	0	0
DB01431	C0017181	0	3
DB01431	C0338908	0	0
DB01431	C0878787	0	4
DB01435	C0010308	0	3
DB01435	C0085417	0	4
DB01435	C0162627	0	4
DB01435	C1621958	0	3
DB01436	C0005695	0	0
DB01436	C0024121	0	4
DB01436	C0038379	0	2
DB01437	C0018418	0	4
DB01437	C0019243	0	0
DB01437	C1260899	0	0
DB01438	C0002874	0	1
DB01438	C0022593	0	1
DB01438	C0035078	0	0
DB01438	C0043202	0	2
DB01440	C0010481	0	3
DB01440	C0023470	0	2
DB01440	C0027497	0	2
DB01440	C0032463	0	0
DB01440	C0238111	0	1
DB01452	C0020545	0	3
DB01452	C0027662	0	1
DB01452	C0029456	0	1
DB01452	C0149925	0	4
DB01452	C0206686	0	0
DB01483	C0003128	0	2
DB01483	C0042514	0	1
DB01558	C0014356	0	0
DB01558	C0877792	0	4
DB01576	C0002893	0	2
DB01576	C0007570	0	3
DB01576	C0017612	0	0
DB01576	C0040034	0	1
DB01576	C0342731	0	4
DB01577	C0019243	0	0
DB01577	C0021308	0	4
DB01579	C0002736	0	2
DB01579	C0014743	0	1
DB01579	C0019069	0	1
DB01579	C0022073	0	3
DB01579	C0026764	0	3
DB01579	C0151526	0	2
DB01579	C0751865	0	1
DB01579	C0948480	0	4
DB01580	C0037036	0	0
DB01580	C0037199	0	0
DB01580	C0037930	0	2
DB01580	C0085681	0	0
DB01586	C0033375	0	4
DB01586	C0476089	0	3
DB01586	C0699791	0	4
DB01588	C0022660	0	4
DB01588	C0029882	0	4
DB01588	C0030920	0	4
DB01588	C0233315	0	1
DB01588	C0740394	0	2
DB01589	C0011991	0	2
DB01589	C0018133	0	1
DB01589	C0020635	0	0
DB01589	C0028754	0	2
DB01589	C0949116	0	1
DB01590	C0007642	0	1
DB01590	C0011860	0	1
DB01590	C0079774	0	0
DB01590	C0151686	0	1
DB01590	C0162566	0	4
DB01590	C0234974	0	1
DB01591	C0003578	0	2
DB01591	C0010674	0	0
DB01591	C0010691	0	1
DB01591	C0013390	0	2
DB01591	C0017563	0	1
DB01591	C0043202	0	0
DB01592	C1384600	0	1
DB01593	C0038525	0	3
DB01593	C0040261	0	1
DB01593	C0948896	0	4
DB01595	C0011991	0	1
DB01595	C0032019	0	2
DB01595	C1263846	0	0
DB01597	C0023449	0	4
DB01597	C0026961	0	2
DB01597	C0152020	0	2
DB01597	C0346421	0	3
DB01599	C0004352	0	1
DB01599	C0009375	0	1
DB01599	C0024437	0	4
DB01599	C0040997	0	4
DB01599	C0235974	0	3
DB01599	C0398623	0	2
DB01599	C2930898	0	4
DB01600	C0018790	0	0
DB01600	C0149745	0	2
DB01609	C0002170	0	4
DB01609	C0018790	0	3
DB01609	C0021364	0	0
DB01609	C0042138	0	2
DB01611	C0002965	0	0
DB01611	C0311277	0	2
DB01615	C0007570	0	4
DB01615	C0014549	0	1
DB01615	C0020514	0	4
DB01615	C0238198	0	4
DB01615	C2242472	0	0
DB01616	C0028768	0	0
DB01618	C0011615	0	4
DB01618	C0034067	0	0
DB01618	C0035258	0	1
DB01618	C0152020	0	3
DB01618	C0242422	0	3
DB01619	C0005694	0	2
DB01620	C0004364	0	0
DB01620	C0021308	0	0
DB01621	C0009324	0	1
DB01621	C0018798	0	4
DB01621	C0022568	0	3
DB01621	C0022661	0	1
DB01621	C0221032	0	4
DB01622	C0009375	0	2
DB01622	C0018099	0	3
DB01622	C0018671	0	3
DB01622	C0020544	0	3
DB01622	C0024899	0	1
DB01622	C1142132	0	4
DB01623	C0006625	0	2
DB01623	C0751967	0	3
DB01624	C0018801	0	1
DB01624	C0025637	0	1
DB01624	C1384600	0	3
DB01625	C0000786	0	3
DB01625	C0029396	0	1
DB01626	C0015530	0	4
DB01626	C0037274	0	0
DB01626	C0041341	0	3
DB01628	C0016057	0	0
DB01656	C0039685	0	1
DB01656	C0221765	0	0
DB01656	C0751967	0	2
DB01685	C0010068	0	1
DB01685	C0020538	0	0
DB01685	C0020640	0	4
DB01685	C0027697	0	4
DB01685	C1458155	0	3
DB01698	C0004364	0	1
DB01698	C0010308	0	0
DB01698	C0017563	0	3
DB01698	C0042847	0	3
DB01698	C0042900	0	4
DB01744	C0013144	0	0
DB01744	C0017168	0	0
DB01744	C0022548	0	0
DB01744	C0035258	0	2
DB01744	C0699791	0	1
DB01839	C0037769	0	3
DB01956	C0002418	0	1
DB01956	C0004096	0	4
DB01956	C0013295	0	0
DB01956	C0020481	0	0
DB01956	C0024141	0	1
DB01956	C0149925	0	3
DB01956	C0149958	0	2
DB02300	C0012739	0	1
DB02300	C0019243	0	2
DB02530	C0018924	0	2
DB02530	C0236964	0	4
DB02530	C0281361	0	1
DB02546	C0035228	0	2
DB02546	C0043515	0	1
DB02546	C0271650	0	3
DB02638	C0028840	0	2
DB02638	C0034012	0	3
DB02638	C0268579	0	2
DB02638	C0405580	0	1
DB02638	C0856727	0	2
DB02659	C0011581	0	1
DB02701	C0026961	0	3
DB02701	C0276226	0	0
DB02701	C0948216	0	3
DB02701	C1704436	0	4
DB02709	C0006287	0	4
DB02709	C0013144	0	2
DB02709	C1140680	0	2
DB02772	C0948216	0	3
DB02772	C1394891	0	4
DB02901	C0027686	0	0
DB02901	C0155862	0	2
DB02925	C0021141	0	4
DB03017	C0020757	0	4
DB03017	C0042963	0	0
DB03128	C0024115	0	3
DB03128	C0029927	0	4
DB03128	C0745103	0	4
DB03128	C0948896	0	4
DB03128	C2316212	0	4
DB03255	C0032787	0	1
DB03255	C0151636	0	0
DB03619	C0005697	0	2
DB03619	C0033806	0	4
DB03619	C0220989	0	4
DB03619	C0278996	0	2
DB03754	C0014549	0	0
DB03754	C0036508	0	3
DB03754	C0036651	0	4
DB03793	C0268583	0	0
DB03852	C0017181	0	1
DB03904	C0013405	0	0
DB03904	C0027424	0	3
DB03904	C0030567	0	2
DB03904	C0268070	0	2
DB03904	C1384606	0	1
DB04106	C0162429	0	2
DB04106	C0268070	0	2
DB04106	C0338908	0	4
DB04106	C0948008	0	3
DB04115	C0005587	0	0
DB04115	C0025500	0	0
DB04115	C0405580	0	4
DB04216	C0020443	0	2
DB04216	C0024115	0	0
DB04216	C0037274	0	3
DB04216	C0040053	0	4
DB04216	C0302280	0	1
DB04272	C0017638	0	0
DB04272	C0023440	0	1
DB04272	C0151686	0	0
DB04272	C0948896	0	2
DB04465	C0009319	0	0
DB04465	C0020461	0	2
DB04465	C0022575	0	4
DB04465	C0235974	0	4
DB04519	C0029463	0	0
DB04519	C0206693	0	0
DB04519	C1956346	0	1
DB04552	C0010072	0	4
DB04552	C0026691	0	1
DB04552	C0259817	0	2
DB04572	C0003467	0	4
DB04572	C0003862	0	2
DB04572	C0014550	0	2
DB04572	C0018794	0	0
DB04572	C0020473	0	1
DB04575	C0030193	0	2
DB04575	C0221013	0	2
DB04576	C0030567	0	2
DB04576	C0235063	0	0
DB04665	C0001627	0	2
DB04665	C0002395	0	0
DB04665	C0003850	0	1
DB04665	C0023434	0	1
DB04837	C0003578	0	1
DB04837	C0007138	0	3
DB04837	C0010417	0	4
DB04837	C0020461	0	1
DB04838	C0022596	0	2
DB04838	C0025294	0	3
DB04838	C0026709	0	4
DB04838	C0030590	0	3
DB04838	C0235063	0	4
DB04840	C0011860	0	0
DB04840	C0022354	0	3
DB04840	C0031154	0	0
DB04840	C0302280	0	3
DB04841	C0000737	0	2
DB04841	C0079584	0	1
DB04842	C0013421	0	1
DB04842	C0029882	0	0
DB04842	C0038160	0	0
DB04842	C0043202	0	2
DB04843	C0027661	0	1
DB04843	C0038325	0	2
DB04843	C0234533	0	3
DB04844	C0027404	0	1
DB04844	C0042842	0	0
DB04844	C0428977	0	0
DB04844	C2718128	0	2
DB04845	C0019112	0	4
DB04845	C0948480	0	0
DB04846	C0024143	0	2
DB04846	C0031117	0	0
DB04846	C0520679	0	0
DB04854	C0007786	0	3
DB04854	C0151526	0	4
DB04854	C0241961	0	3
DB04855	C0002875	0	3
DB04855	C0011606	0	4
DB04855	C0017168	0	4
DB04855	C0021141	0	2
DB04855	C0022665	0	2
DB04855	C0079584	0	0
DB04855	C0524620	0	4
DB04855	C2931618	0	3
DB04861	C0014356	0	1
DB04861	C0038362	0	4
DB04861	C0234974	0	3
DB04865	C0019202	0	0
DB04865	C0206693	0	1
DB04866	C0024301	0	1
DB04866	C0025322	0	1
DB04866	C0334634	0	3
DB04866	C0546817	0	3
DB04868	C0001430	0	2
DB04868	C0002170	0	0
DB04868	C0002395	0	3
DB04868	C0021308	0	3
DB04868	C0025294	0	4
DB04868	C0030848	0	4
DB04868	C0936215	0	4
DB04871	C0011581	0	0
DB04871	C0013384	0	0
DB04871	C0023473	0	0
DB04871	C0023518	0	0
DB04871	C0042024	0	1
DB04876	C0013386	0	2
DB04876	C0015469	0	4
DB04876	C0023892	0	2
DB04876	C0150055	0	4
DB04876	C0870082	0	2
DB04878	C0001122	0	0
DB04878	C0011875	0	1
DB04878	C0023890	0	0
DB04878	C0042487	0	0
DB04878	C1961835	0	0
DB04880	C0028754	0	4
DB04880	C0035457	0	2
DB04880	C0041408	0	0
DB04880	C0392784	0	3
DB04880	C2936781	0	2
DB04890	C0007095	0	3
DB04890	C0014733	0	2
DB04890	C0023472	0	1
DB04890	C0033117	0	3
DB04890	C0334634	0	3
DB04890	C0836924	0	2
DB04890	C1263846	0	2
DB04894	C0002894	0	0
DB04894	C0014544	0	4
DB04894	C0020523	0	2
DB04894	C0036572	0	3
DB04895	C0011849	0	1
DB04895	C0026705	0	0
DB04895	C0085159	0	0
DB04895	C1328407	0	4
DB04895	C1861172	0	3
DB04896	C0010072	0	2
DB04896	C0018418	0	3
DB04896	C0018916	0	4
DB04896	C0035455	0	3
DB04896	C0037274	0	3
DB04896	C0038363	0	1
DB04896	C0079744	0	4
DB04896	C0746102	0	2
DB04898	C0018834	0	2
DB04898	C0020459	0	3
DB04898	C0030569	0	4
DB04898	C0546817	0	3
DB04899	C0001973	0	1
DB04899	C0002962	0	3
DB04899	C0020757	0	3
DB04899	C0032914	0	2
DB04899	C0236964	0	1
DB04920	C0002962	0	3
DB04920	C0003123	0	1
DB04920	C0003850	0	0
DB04920	C0005138	0	1
DB04920	C0011849	0	4
DB04924	C0024419	0	0
DB04924	C0085605	0	4
DB04931	C0005283	0	1
DB04931	C0022661	0	1
DB04931	C0024299	0	4
DB04931	C0236663	0	1
DB04931	C0887833	0	1
DB04932	C0024586	0	0
DB04932	C0034885	0	4
DB04932	C0343755	0	4
DB04938	C0026709	0	4
DB04938	C0027051	0	0
DB04938	C0035335	0	2
DB04938	C0035457	0	4
DB04938	C0042023	0	2
DB04938	C0079731	0	0
DB04941	C0003128	0	4
DB04941	C0024473	0	1
DB04941	C2316810	0	3
DB04942	C0038363	0	1
DB04946	C0018802	0	4
DB04946	C0030920	0	0
DB04946	C0238111	0	1
DB04946	C0342881	0	4
DB04951	C0007138	0	2
DB04951	C0018021	0	2
DB04953	C0003123	0	4
DB04953	C0018203	0	1
DB04953	C0022073	0	1
DB04953	C0030848	0	0
DB04967	C0018621	0	3
DB04967	C0024117	0	0
DB04967	C0024899	0	1
DB04967	C0026998	0	2
DB04967	C0038363	0	1
DB04967	C0085605	0	1
DB05015	C0002390	0	3
DB05015	C0040053	0	2
DB05015	C0746102	0	4
DB05016	C0020473	0	0
DB05016	C0020626	0	1
DB05039	C0001618	0	4
DB05039	C0014868	0	0
DB05039	C0024523	0	2
DB05039	C0038358	0	3
DB05039	C0040046	0	3
DB05039	C0745103	0	1
DB05239	C0004245	0	1
DB05239	C0032987	0	4
DB05239	C0036508	0	0
DB05239	C0428977	0	2
DB05239	C0595948	0	1
DB05246	C0011848	0	1
DB05260	C0006105	0	2
DB05260	C0014356	0	4
DB05260	C0023440	0	4
DB05260	C0040038	0	2
DB05265	C0020456	0	2
DB05265	C0020640	0	4
DB05265	C0023467	0	2
DB05265	C0023470	0	2
DB05265	C0042138	0	1
DB05265	C0751753	0	0
DB05266	C0008312	0	0
DB05266	C0013604	0	0
DB05266	C0014743	0	4
DB05266	C0036323	0	3
DB05266	C0162627	0	4
DB05266	C0236964	0	0
DB05266	C0242698	0	2
DB05271	C0006267	0	4
DB05271	C0010346	0	2
DB05271	C0020619	0	0
DB05271	C0392784	0	1
DB05294	C0011633	0	4
DB05294	C0013415	0	3
DB05294	C0024586	0	1
DB05294	C0524909	0	3
DB05311	C0006118	0	4
DB05311	C0021670	0	0
DB05311	C0023449	0	2
DB05311	C0023472	0	0
DB05311	C0948008	0	0
DB05332	C0013338	0	0
DB05332	C0027627	0	4
DB05351	C0029443	0	0
DB05351	C2239176	0	1
DB05389	C0001623	0	1
DB05389	C0005283	0	4
DB05389	C0014335	0	0
DB05389	C0032000	0	1
DB05389	C0040997	0	1
DB05389	C0085682	0	4
DB05389	C0151740	0	3
DB05521	C0002418	0	1
DB05521	C0019054	0	4
DB05521	C0029453	0	1
DB05521	C0037036	0	4
DB05521	C0149704	0	1
DB05521	C0311375	0	4
DB05541	C0011615	0	4
DB05541	C0014859	0	1
DB05541	C0017612	0	2
DB05541	C0021390	0	3
DB05541	C0022548	0	3
DB05578	C0008311	0	1
DB05578	C0012833	0	1
DB05578	C0036572	0	0
DB05578	C0039240	0	2
DB05578	C0242383	0	0
DB05630	C0917801	0	0
DB05676	C0034885	0	1
DB05676	C0037299	0	2
DB05676	C0242339	0	4
DB05676	C0262584	0	1
DB05676	C0343755	0	3
DB05676	C0847614	0	2
DB05679	C0020640	0	0
DB05679	C0026764	0	1
DB05679	C0028768	0	3
DB05777	C0002874	0	2
DB05777	C0003873	0	4
DB05777	C0004943	0	3
DB05777	C0018671	0	2
DB05812	C0020456	0	4
DB05812	C0026705	0	0
DB05812	C0042514	0	0
DB05812	C0524910	0	1
DB05812	C4083212	0	0
DB05829	C0026705	0	1
DB05829	C0027686	0	1
DB05990	C0014869	0	4
DB05990	C0030305	0	1
DB05990	C0162568	0	2
DB05990	C0238462	0	3
DB05990	C0856727	0	1
DB05990	C0878544	0	2
DB05990	C1527336	0	4
DB06016	C0021775	0	0
DB06016	C0027022	0	1
DB06016	C0034885	0	3
DB06016	C0040028	0	2
DB06016	C0162627	0	1
DB06016	C0398650	0	4
DB06016	C0948008	0	4
DB06144	C0007134	0	1
DB06144	C0017152	0	0
DB06144	C0085669	0	4
DB06148	C0031069	0	3
DB06148	C0039590	0	3
DB06151	C0042909	0	3
DB06152	C0001430	0	4
DB06152	C0036651	0	0
DB06153	C0017160	0	4
DB06153	C0238111	0	3
DB06153	C0238462	0	1
DB06155	C0010417	0	4
DB06155	C0016412	0	3
DB06155	C0043515	0	0
DB06168	C0003811	0	3
DB06168	C0013595	0	0
DB06168	C0014836	0	4
DB06168	C0017605	0	4
DB06168	C0029927	0	3
DB06168	C0405580	0	1
DB06176	C0018790	0	2
DB06176	C0022548	0	0
DB06176	C0022595	0	1
DB06193	C0008350	0	3
DB06193	C0015503	0	3
DB06193	C0036572	0	3
DB06193	C0238111	0	4
DB06196	C0003811	0	3
DB06196	C0004775	0	0
DB06196	C0013144	0	3
DB06196	C0017168	0	2
DB06196	C0019880	0	2
DB06196	C0020507	0	0
DB06196	C0234533	0	1
DB06201	C0005424	0	0
DB06201	C0018621	0	3
DB06201	C0268543	0	2
DB06202	C0017601	0	2
DB06202	C0026705	0	1
DB06202	C0236964	0	2
DB06203	C0002894	0	0
DB06203	C0020428	0	1
DB06203	C0040053	0	1
DB06204	C0007820	0	3
DB06204	C0033975	0	0
DB06204	C0079774	0	2
DB06204	C0268390	0	4
DB06204	C0456909	0	4
DB06204	C0751435	0	3
DB06209	C0036651	0	1
DB06209	C0282528	0	4
DB06209	C0595948	0	3
DB06209	C1394891	0	4
DB06209	C2239176	0	4
DB06210	C0015469	0	1
DB06210	C0027708	0	4
DB06211	C0004245	0	4
DB06211	C0011849	0	1
DB06211	C0162568	0	4
DB06212	C0002962	0	4
DB06212	C0003873	0	2
DB06212	C0011848	0	1
DB06212	C0271650	0	4
DB06213	C0039621	0	2
DB06213	C0151940	0	0
DB06216	C0002888	0	3
DB06216	C0003873	0	1
DB06216	C0005138	0	2
DB06216	C0030578	0	3
DB06216	C0206245	0	1
DB06216	C2936781	0	0
DB06217	C0018418	0	0
DB06217	C0022573	0	1
DB06217	C0162834	0	1
DB06217	C0272375	0	3
DB06217	C0278996	0	0
DB06218	C0020443	0	1
DB06219	C0005697	0	1
DB06219	C0014733	0	4
DB06219	C0040046	0	1
DB06219	C0162429	0	4
DB06219	C1704436	0	0
DB06228	C0018801	0	3
DB06228	C0029134	0	4
DB06228	C0030319	0	4
DB06228	C0032768	0	3
DB06228	C0085159	0	0
DB06228	C0270736	0	4
DB06228	C0836924	0	2
DB06230	C0039841	0	4
DB06230	C0154143	0	0
DB06230	C0702166	0	1
DB06237	C0011848	0	1
DB06237	C0026948	0	0
DB06237	C0029434	0	1
DB06237	C0042514	0	2
DB06237	C0751865	0	3
DB06243	C0025322	0	3
DB06243	C0030319	0	1
DB06243	C0221023	0	3
DB06243	C3463824	0	2
DB06262	C0008312	0	3
DB06262	C0010072	0	4
DB06262	C0020544	0	1
DB06262	C0026769	0	0
DB06262	C0042571	0	0
DB06262	C1527311	0	1
DB06264	C0013405	0	4
DB06264	C0022665	0	1
DB06267	C0001126	0	3
DB06267	C0020546	0	0
DB06267	C0029434	0	0
DB06267	C0149931	0	3
DB06268	C0011882	0	2
DB06268	C0021051	0	0
DB06268	C0032000	0	0
DB06268	C0271650	0	2
DB06268	C0700201	0	1
DB06271	C0000809	0	1
DB06272	C0001122	0	1
DB06272	C0006114	0	0
DB06272	C0020179	0	1
DB06272	C0022073	0	1
DB06272	C0206693	0	0
DB06273	C0002171	0	4
DB06273	C0016412	0	2
DB06273	C0018790	0	3
DB06273	C1704436	0	1
DB06282	C0007102	0	3
DB06282	C0008312	0	4
DB06282	C0031154	0	2
DB06282	C0042373	0	0
DB06282	C0276535	0	4
DB06282	C0334579	0	3
DB06282	C1384606	0	1
DB06285	C0025294	0	4
DB06285	C0035457	0	0
DB06285	C0220989	0	2
DB06285	C4083212	0	2
DB06287	C0085580	0	4
DB06288	C0018924	0	4
DB06290	C0011644	0	0
DB06290	C0024301	0	2
DB06290	C0037930	0	3
DB06290	C0040053	0	0
DB06290	C0042870	0	0
DB06290	C0700201	0	3
DB06292	C0014583	0	1
DB06292	C0948008	0	2
DB06317	C0025323	0	0
DB06317	C0042345	0	4
DB06317	C0150055	0	1
DB06335	C0018794	0	2
DB06335	C0730345	0	4
DB06372	C0022951	0	4
DB06372	C0023472	0	4
DB06372	C0024473	0	0
DB06372	C0024790	0	1
DB06372	C0155862	0	0
DB06401	C0036421	0	1
DB06401	C0042875	0	3
DB06401	C0338908	0	2
DB06401	C0392784	0	0
DB06401	C1263846	0	1
DB06403	C0008489	0	1
DB06403	C0013415	0	1
DB06403	C0020540	0	2
DB06403	C0042133	0	1
DB06410	C1408258	0	1
DB06412	C0000786	0	0
DB06412	C0003578	0	0
DB06412	C0004775	0	4
DB06412	C0085610	0	4
DB06413	C0015967	0	2
DB06413	C0029191	0	1
DB06439	C0001418	0	2
DB06439	C0268579	0	1
DB06439	C0311277	0	1
DB06441	C0024894	0	1
DB06441	C0036980	0	4
DB06441	C0409818	0	1
DB06470	C0002792	0	4
DB06470	C0002875	0	2
DB06470	C0022660	0	2
DB06470	C0036337	0	1
DB06470	C0085631	0	1
DB06479	C0013405	0	0
DB06479	C0027796	0	2
DB06479	C0036202	0	1
DB06480	C0008533	0	3
DB06589	C0022595	0	2
