drug	disease	label	fold
DB01403	C0920350	0	2
DB01404	C0003128	0	2
DB01404	C0029453	0	3
DB01404	C0031511	0	4
DB01404	C0039841	0	4
DB01404	C0040046	0	1
DB01406	C0013264	0	0
DB01406	C0030920	0	2
DB01406	C0035455	0	4
DB01406	C0494475	0	1
DB01406	C0542346	0	3
DB01407	C0036341	0	4
DB01407	C0149958	0	3
DB01407	C1527336	0	4
DB01408	C0035455	0	3
DB01408	C0041296	0	0
DB01408	C0238462	0	3
DB01408	C0242488	0	3
DB01408	C0746102	0	3
DB01408	C0751435	0	3
DB01409	C0001623	0	0
DB01409	C0005283	0	1
DB01409	C0014335	0	4
DB01409	C0017531	0	2
DB01409	C0150055	0	3
DB01409	C0220994	0	4
DB01410	C0022660	0	0
DB01410	C0033581	0	2
DB01411	C0011875	0	2
DB01411	C0029443	0	1
DB01411	C0034063	0	0
DB01412	C0006118	0	2
DB01412	C0024117	0	3
DB01418	C0031099	0	1
DB01418	C0085605	0	1
DB01420	C0259817	0	4
DB01425	C0002171	0	2
DB01425	C0004238	0	2
DB01425	C0042514	0	2
DB01425	C0524910	0	4
DB01426	C0001430	0	4
DB01426	C0010346	0	1
DB01426	C0011884	0	3
DB01426	C0014550	0	4
DB01426	C0020461	0	2
DB01426	C0022596	0	3
DB01427	C0026838	0	2
DB01427	C0042109	0	2
DB01427	C0162565	0	1
DB01429	C0242488	0	0
DB01429	C0242973	0	2
DB01430	C0010417	0	2
DB01430	C0023440	0	2
DB01430	C0342384	0	1
DB01430	C0398623	0	3
DB01431	C0014335	0	2
DB01431	C0020538	0	3
DB01431	C0025289	0	3
DB01431	C0027051	0	1
DB01431	C0027686	0	0
DB01431	C0037286	0	1
DB01435	C0015456	0	2
DB01435	C0019112	0	3
DB01435	C0042514	0	4
DB01435	C0687720	0	0
DB01436	C0003872	0	3
DB01436	C0220983	0	1
DB01437	C0011848	0	1
DB01437	C0014474	0	2
DB01437	C0035335	0	1
DB01438	C0006114	0	4
DB01438	C0011616	0	2
DB01438	C0015672	0	1
DB01438	C0019112	0	2
DB01438	C0020443	0	2
DB01438	C0040261	0	3
DB01438	C0342731	0	3
DB01438	C0473527	0	2
DB01440	C0032580	0	2
DB01440	C0035078	0	2
DB01440	C0040479	0	2
DB01452	C0017531	0	0
DB01452	C0023481	0	2
DB01483	C0005694	0	1
DB01483	C0017181	0	0
DB01483	C0022638	0	1
DB01483	C0085610	0	4
DB01483	C3544321	0	3
DB01558	C0005684	0	1
DB01558	C0006267	0	1
DB01558	C0007786	0	2
DB01558	C0020452	0	0
DB01558	C0036651	0	3
DB01558	C0268543	0	2
DB01558	C0268583	0	4
DB01558	C0524620	0	1
DB01576	C0014867	0	4
DB01576	C0542346	0	3
DB01577	C0008311	0	2
DB01577	C0010054	0	2
DB01577	C0020507	0	2
DB01577	C1621958	0	0
DB01579	C0342731	0	1
DB01586	C0042023	0	3
DB01586	C0175683	0	0
DB01586	C0220994	0	4
DB01586	C0520679	0	1
DB01588	C0002895	0	1
DB01588	C0005283	0	0
DB01588	C0018995	0	4
DB01588	C0334634	0	4
DB01589	C0007820	0	2
DB01589	C0031069	0	4
DB01590	C0031069	0	2
DB01590	C0037930	0	4
DB01590	C0398623	0	0
DB01591	C0007138	0	0
DB01592	C0020626	0	1
DB01592	C0029458	0	1
DB01592	C0038160	0	4
DB01592	C0039103	0	4
DB01592	C0343065	0	4
DB01592	C0524910	0	3
DB01592	C0878773	0	3
DB01593	C0027121	0	4
DB01593	C0037299	0	2
DB01595	C0000809	0	4
DB01595	C0021364	0	0
DB01595	C0028840	0	4
DB01595	C0220710	0	2
DB01599	C0017574	0	3
DB01600	C0014556	0	1
DB01600	C0023890	0	0
DB01600	C0035335	0	2
DB01609	C0042870	0	2
DB01611	C0011848	0	3
DB01611	C0015944	0	4
DB01611	C0030578	0	4
DB01611	C0038160	0	3
DB01611	C0268583	0	0
DB01615	C0014733	0	1
DB01615	C0014743	0	2
DB01615	C0020481	0	0
DB01615	C0029408	0	0
DB01615	C0080274	0	0
DB01615	C0236964	0	3
DB01616	C0007117	0	0
DB01616	C0041296	0	2
DB01618	C0002894	0	0
DB01618	C0013421	0	3
DB01618	C0020517	0	1
DB01618	C0026998	0	4
DB01618	C0751674	0	1
DB01618	C1540912	0	0
DB01619	C0011334	0	4
DB01619	C0020503	0	0
DB01619	C0022660	0	2
DB01619	C0028949	0	1
DB01620	C0002888	0	4
DB01620	C0007785	0	3
DB01620	C0029434	0	2
DB01621	C0392784	0	0
DB01622	C0149931	0	0
DB01622	C0162429	0	4
DB01623	C0023449	0	2
DB01624	C0006105	0	2
DB01624	C0009319	0	2
DB01624	C0038325	0	1
DB01625	C0014742	0	1
DB01625	C0027726	0	4
DB01625	C0029463	0	1
DB01625	C0040261	0	2
DB01625	C0043202	0	0
DB01625	C0085413	0	0
DB01625	C0268579	0	2
DB01625	C0948896	0	0
DB01626	C0020502	0	4
DB01626	C0022951	0	4
DB01628	C0002418	0	1
DB01628	C0002726	0	0
DB01628	C0004943	0	3
DB01628	C0030319	0	1
DB01628	C0278996	0	4
DB01628	C1384606	0	4
DB01656	C0000737	0	0
DB01656	C0276535	0	3
DB01685	C0007194	0	3
DB01685	C0027726	0	1
DB01685	C0270846	0	2
DB01698	C0013238	0	2
DB01698	C0020437	0	4
DB01708	C0005741	0	1
DB01708	C0014868	0	2
DB01708	C0019156	0	3
DB01708	C0023487	0	3
DB01708	C0024117	0	3
DB01708	C0025637	0	0
DB01744	C0002792	0	2
DB01744	C0017086	0	2
DB01744	C0018801	0	2
DB01744	C0687150	0	2
DB01839	C0005138	0	4
DB01839	C0013295	0	3
DB01839	C0024141	0	0
DB01956	C0010692	0	0
DB01956	C0014335	0	2
DB01956	C0021051	0	3
DB01956	C0085681	0	4
DB02300	C0003578	0	3
DB02300	C0025289	0	1
DB02530	C0021390	0	2
DB02530	C0022951	0	2
DB02530	C0027627	0	0
DB02546	C0026948	0	4
DB02546	C0559106	0	0
DB02638	C0006625	0	4
DB02638	C0038220	0	4
DB02638	C0151636	0	1
DB02638	C0233315	0	4
DB02638	C0398775	0	1
DB02659	C0002875	0	1
DB02659	C0017601	0	3
DB02659	C0035258	0	2
DB02659	C0042571	0	0
DB02659	C0042900	0	0
DB02659	C0242350	0	2
DB02659	C0376545	0	4
DB02709	C0002888	0	4
DB02709	C0015530	0	2
DB02709	C0038325	0	0
DB02772	C0033578	0	1
DB02772	C2242472	0	0
DB02901	C0004364	0	2
DB02901	C0013144	0	2
DB02901	C0024523	0	2
DB02901	C0033375	0	1
DB02901	C0876973	0	1
DB02925	C0014544	0	1
DB02925	C0149871	0	0
DB03017	C0003578	0	4
DB03017	C0003872	0	1
DB03017	C0024305	0	3
DB03017	C0270736	0	4
DB03017	C0524620	0	1
DB03085	C0002170	0	2
DB03085	C0006105	0	2
DB03085	C0017152	0	2
DB03085	C0020474	0	1
DB03085	C0034734	0	1
DB03128	C0023480	0	1
DB03128	C0026948	0	1
DB03128	C0036980	0	4
DB03128	C0876973	0	3
DB03255	C0018790	0	3
DB03619	C0013404	0	1
DB03619	C0015469	0	3
DB03619	C0020523	0	1
DB03619	C0020545	0	2
DB03619	C0035412	0	0
DB03619	C0151942	0	0
DB03619	C0162836	0	4
DB03754	C0026764	0	3
DB03754	C0271578	0	2
DB03793	C0035228	0	4
DB03793	C0870082	0	2
DB03852	C0008149	0	2
DB03852	C0037769	0	1
DB03852	C0270851	0	2
DB03904	C0009806	0	4
DB03904	C0018802	0	3
DB03904	C0022116	0	4
DB03904	C0024121	0	2
DB03904	C0035335	0	3
DB03904	C0206686	0	1
DB04106	C0008149	0	1
DB04106	C0019880	0	1
DB04106	C0022573	0	4
DB04115	C0002888	0	3
DB04115	C0007789	0	2
DB04115	C0018203	0	1
DB04115	C0085612	0	1
DB04115	C0878787	0	3
DB04216	C1384606	0	1
DB04272	C0011334	0	1
DB04272	C0038356	0	1
DB04272	C0343065	0	4
DB04465	C0011875	0	1
DB04465	C0020523	0	4
DB04465	C0036983	0	2
DB04465	C0038018	0	0
DB04465	C0162836	0	3
DB04465	C2267227	0	2
DB04519	C0006142	0	1
DB04519	C0847614	0	3
DB04552	C0040156	0	2
DB04572	C0032914	0	4
DB04572	C0271623	0	4
DB04575	C0015944	0	1
DB04575	C0023487	0	4
DB04575	C0030578	0	0
DB04576	C0007789	0	0
DB04576	C0019087	0	2
DB04576	C0023890	0	2
DB04576	C0035335	0	2
DB04576	C0876973	0	4
DB04665	C0029453	0	3
DB04665	C0234533	0	4
DB04665	C0342788	0	0
DB04743	C0038358	0	3
DB04837	C0011644	0	0
DB04837	C0017636	0	3
DB04837	C0024473	0	4
DB04837	C0162834	0	0
DB04837	C2930898	0	1
DB04838	C0009324	0	2
DB04838	C0019156	0	4
DB04838	C0030590	0	1
DB04838	C0031485	0	4
DB04838	C0035457	0	3
DB04840	C0004775	0	3
DB04840	C0024143	0	0
DB04840	C0037299	0	2
DB04840	C0149821	0	0
DB04840	C0162627	0	1
DB04841	C0221032	0	0
DB04841	C0242422	0	3
DB04842	C0010346	0	3
DB04842	C0026764	0	1
DB04842	C0032987	0	4
DB04843	C0040136	0	0
DB04844	C0079731	0	3
DB04844	C0149745	0	3
DB04844	C0268543	0	2
DB04845	C0015503	0	3
DB04845	C0032987	0	0
DB04845	C0040034	0	3
DB04846	C0001623	0	0
DB04846	C0018133	0	3
DB04846	C0020479	0	1
DB04846	C0021775	0	4
DB04846	C0887833	0	2
DB04854	C0004352	0	3
DB04854	C0013384	0	1
DB04854	C0014175	0	4
DB04855	C0018203	0	2
DB04855	C0027819	0	4
DB04855	C0036341	0	2
DB04855	C0038018	0	1
DB04855	C0038220	0	3
DB04865	C0011606	0	1
DB04865	C0014742	0	0
DB04865	C0028840	0	1
DB04865	C0042345	0	0
DB04865	C0221023	0	1
DB04865	C0497327	0	2
DB04865	C1263846	0	2
DB04866	C0015503	0	4
DB04866	C0085649	0	2
DB04866	C1527304	0	3
DB04868	C0007194	0	4
DB04868	C0023437	0	3
DB04871	C0007131	0	2
DB04871	C0021364	0	3
DB04871	C1142132	0	3
DB04871	C2316810	0	0
DB04876	C0004153	0	1
DB04876	C0008311	0	0
DB04876	C0013384	0	2
DB04876	C0019829	0	3
DB04876	C0020479	0	0
DB04876	C0030848	0	1
DB04876	C0236964	0	2
DB04876	C0302280	0	2
DB04878	C0009319	0	0
DB04878	C0017605	0	1
DB04880	C0001973	0	3
DB04880	C0020546	0	3
DB04880	C0032227	0	0
DB04880	C0342527	0	3
DB04880	C1961835	0	4
DB04890	C0014869	0	2
DB04890	C0030590	0	1
DB04890	C0040479	0	4
DB04890	C0920350	0	0
DB04894	C0032019	0	4
DB04894	C0041296	0	4
DB04894	C0349464	0	4
DB04895	C0002894	0	0
DB04895	C0034065	0	4
DB04895	C0151636	0	3
DB04896	C0042164	0	1
DB04896	C0878544	0	3
DB04898	C0003578	0	2
DB04898	C0042133	0	2
DB04898	C0162568	0	3
DB04898	C0268596	0	1
DB04899	C0002170	0	2
DB04920	C0020540	0	1
DB04920	C0023443	0	1
DB04924	C0020461	0	3
DB04924	C0149958	0	1
DB04931	C0282528	0	1
DB04931	C0311277	0	3
DB04931	C1384600	0	4
DB04931	C1527249	0	2
DB04932	C0014859	0	0
DB04932	C0019080	0	3
DB04932	C0024523	0	3
DB04932	C0027796	0	3
DB04932	C0032580	0	4
DB04938	C0002962	0	2
DB04938	C0014583	0	0
DB04938	C0020598	0	2
DB04938	C0149958	0	1
DB04938	C1527311	0	3
DB04941	C0007138	0	3
DB04941	C0023267	0	3
DB04941	C0162820	0	3
DB04941	C1306889	0	1
DB04941	C1408258	0	1
DB04942	C0036572	0	2
DB04942	C0041948	0	2
DB04942	C0836924	0	2
DB04942	C1328407	0	1
DB04946	C0002395	0	2
DB04946	C0021361	0	4
DB04946	C0040136	0	4
DB04946	C1394891	0	4
DB04951	C0018995	0	3
DB04951	C0023480	0	2
DB04951	C0024523	0	1
DB04951	C0030848	0	4
DB04951	C0035078	0	3
DB04951	C0080274	0	4
DB04951	C0268070	0	1
DB04951	C0342731	0	1
DB04953	C0023212	0	2
DB04953	C0029458	0	2
DB04953	C0085413	0	4
DB04953	C1849508	0	2
DB04967	C0003578	0	2
DB04967	C0008325	0	0
DB04967	C0019618	0	3
DB04967	C0020179	0	3
DB04967	C0029191	0	1
DB04967	C0085159	0	2
DB05015	C0007131	0	1
DB05015	C0085096	0	4
DB05015	C0342881	0	4
DB05016	C0024473	0	3
DB05016	C0232940	0	0
DB05016	C0687720	0	1
DB05039	C0003467	0	1
DB05039	C0023473	0	2
DB05099	C0001973	0	1
DB05099	C0003864	0	4
DB05099	C0003868	0	1
DB05099	C0008533	0	1
DB05099	C0014733	0	4
DB05099	C0020540	0	4
DB05099	C0234974	0	2
DB05239	C0007117	0	4
DB05239	C0008677	0	3
DB05239	C0221023	0	4
DB05239	C0699791	0	3
DB05239	C0751865	0	3
DB05246	C0035258	0	4
DB05246	C0042847	0	0
DB05260	C0002880	0	4
DB05260	C0004604	0	0
DB05260	C0024115	0	2
DB05260	C0025874	0	2
DB05260	C0343755	0	3
DB05260	C0917798	0	2
DB05265	C0017668	0	2
DB05265	C0042487	0	4
DB05266	C0006105	0	4
DB05266	C0037769	0	2
DB05266	C1837475	0	2
DB05271	C0008533	0	3
DB05271	C0013182	0	0
DB05271	C0018273	0	4
DB05271	C0030305	0	2
DB05271	C0034150	0	0
DB05271	C0162429	0	4
DB05271	C0700201	0	3
DB05271	C0745103	0	0
DB05294	C0035258	0	3
DB05294	C0751362	0	4
DB05294	C0948216	0	3
DB05294	C1861172	0	3
DB05311	C0151636	0	0
DB05311	C0162627	0	1
DB05311	C0677607	0	4
DB05332	C0036651	0	1
DB05332	C0740394	0	1
DB05332	C1527336	0	1
DB05351	C0024586	0	1
DB05351	C0026838	0	2
DB05351	C0162429	0	1
DB05351	C0524909	0	1
DB05351	C0677607	0	0
DB05351	C1527311	0	2
DB05389	C0016470	0	2
DB05389	C0020625	0	1
DB05389	C0553580	0	2
DB05389	C2937421	0	3
DB05521	C0031099	0	3
DB05521	C0034069	0	0
DB05521	C0162568	0	4
DB05521	C0342907	0	2
DB05521	C1336708	0	3
DB05541	C0206245	0	3
DB05541	C2239176	0	1
DB05578	C0014534	0	4
DB05578	C0242383	0	2
DB05630	C0009324	0	4
DB05630	C0017636	0	0
DB05676	C0038018	0	0
DB05676	C0042373	0	1
DB05676	C0178416	0	2
DB05679	C0013384	0	2
DB05679	C0016470	0	3
DB05679	C0878787	0	3
DB05777	C0012739	0	3
DB05777	C0027121	0	4
DB05777	C1134719	0	0
DB05777	C1458155	0	2
DB05812	C0018213	0	3
DB05812	C0151942	0	2
DB05829	C0271093	0	0
DB05990	C0015530	0	2
DB05990	C0020555	0	1
DB05990	C0023437	0	2
DB05990	C0079774	0	4
DB06016	C0042109	0	2
DB06016	C2936781	0	3
DB06144	C0041948	0	1
DB06144	C0151721	0	3
DB06144	C0936215	0	0
DB06148	C0017168	0	3
DB06148	C0020479	0	2
DB06148	C0020676	0	1
DB06148	C0038358	0	4
DB06151	C0015230	0	0
DB06151	C0085612	0	3
DB06151	C0268543	0	0
DB06151	C0687150	0	0
DB06152	C0022573	0	1
DB06152	C0027404	0	0
DB06152	C0042870	0	4
DB06152	C0740394	0	0
DB06152	C0751967	0	1
DB06153	C0007785	0	0
DB06153	C0010346	0	3
DB06155	C0006118	0	0
DB06155	C0476089	0	0
DB06155	C2930898	0	1
DB06168	C0026709	0	3
DB06168	C0027404	0	2
DB06168	C0037188	0	2
DB06168	C0948008	0	3
DB06176	C0220989	0	2
DB06193	C0002962	0	4
DB06193	C0022661	0	3
DB06196	C0017531	0	0
DB06196	C0020476	0	0
DB06196	C0271568	0	0
DB06196	C1260899	0	3
DB06201	C0009375	0	1
DB06201	C0036220	0	2
DB06201	C0405580	0	3
DB06202	C0017563	0	2
DB06202	C0020507	0	4
DB06202	C0023437	0	0
DB06202	C0031511	0	1
DB06202	C0405580	0	1
DB06203	C0029191	0	1
DB06203	C0035222	0	1
DB06203	C0876973	0	4
DB06204	C0004352	0	3
DB06204	C0034186	0	0
DB06209	C0020538	0	2
DB06209	C0032787	0	3
DB06209	C0036341	0	2
DB06210	C0014877	0	2
DB06210	C0025289	0	0
DB06210	C0043459	0	0
DB06210	C0456909	0	4
DB06210	C1800706	0	4
DB06211	C0001623	0	0
DB06211	C0014534	0	4
DB06211	C0020621	0	2
DB06211	C0023440	0	2
DB06211	C0870082	0	2
DB06211	C0948896	0	0
DB06211	C2748055	0	1
DB06212	C0007102	0	0
DB06212	C0010054	0	0
DB06212	C0022660	0	2
DB06213	C0037274	0	3
DB06216	C0007570	0	4
DB06216	C0014583	0	2
DB06216	C0021775	0	0
DB06216	C0162568	0	4
DB06216	C0234533	0	4
DB06216	C1849508	0	0
DB06217	C0017152	0	1
DB06217	C0037188	0	0
DB06217	C0038363	0	1
DB06217	C0740394	0	3
DB06218	C0001618	0	1
DB06218	C0031117	0	4
DB06218	C0751674	0	0
DB06219	C0013144	0	2
DB06219	C0025322	0	3
DB06219	C0032463	0	2
DB06219	C0242698	0	3
DB06228	C0006105	0	1
DB06228	C0030319	0	2
DB06228	C0032027	0	2
DB06228	C0699791	0	4
DB06230	C0001618	0	3
DB06230	C0008325	0	4
DB06230	C0026987	0	0
DB06230	C0034150	0	4
DB06237	C0003868	0	4
DB06237	C0025637	0	1
DB06237	C0029408	0	3
DB06237	C0040028	0	3
DB06243	C0016412	0	2
DB06262	C0031485	0	1
DB06262	C1704417	0	4
DB06264	C0005741	0	4
DB06264	C0020445	0	0
DB06264	C0079584	0	1
DB06264	C2316212	0	2
DB06267	C0020517	0	1
DB06267	C0023481	0	3
DB06267	C0038525	0	0
DB06267	C0162566	0	3
DB06268	C0005694	0	4
DB06268	C0271568	0	0
DB06268	C0376545	0	4
DB06271	C0027726	0	3
DB06271	C0162316	0	3
DB06271	C0233315	0	4
DB06271	C0235063	0	0
DB06271	C0268483	0	2
DB06272	C0023448	0	0
DB06272	C1527304	0	1
DB06273	C0006142	0	4
DB06273	C0010674	0	0
DB06273	C0020550	0	2
DB06273	C0024299	0	3
DB06285	C0014583	0	4
DB06285	C0018621	0	2
DB06285	C0031069	0	1
DB06285	C0042880	0	0
DB06285	C0085681	0	2
DB06285	C0751674	0	3
DB06287	C0003123	0	2
DB06287	C0006118	0	2
DB06287	C0022104	0	0
DB06287	C0235063	0	4
DB06288	C0013338	0	0
DB06288	C0019069	0	1
DB06288	C0020542	0	3
DB06288	C0023480	0	0
DB06288	C0151686	0	4
DB06288	C0162565	0	4
DB06288	C0349464	0	0
DB06290	C0013421	0	2
DB06290	C0019080	0	3
DB06290	C0029458	0	3
DB06290	C0038160	0	4
DB06292	C0021308	0	3
DB06292	C0025149	0	0
DB06292	C0032019	0	3
DB06292	C0040156	0	2
DB06292	C0281361	0	4
DB06317	C0005138	0	0
DB06317	C0008312	0	2
DB06317	C0014534	0	4
DB06317	C0020507	0	0
DB06317	C0027051	0	3
DB06317	C0029882	0	4
DB06317	C0043515	0	3
DB06317	C0085681	0	4
DB06317	C0238052	0	2
DB06335	C0027404	0	0
DB06372	C0003873	0	4
DB06372	C0023479	0	4
DB06372	C0033117	0	0
DB06372	C1394891	0	2
DB06401	C0010481	0	3
DB06401	C0020433	0	2
DB06401	C0020598	0	4
DB06401	C0398775	0	3
DB06403	C0002170	0	2
DB06403	C0019829	0	3
DB06403	C0025323	0	3
DB06403	C0040147	0	1
DB06410	C0020651	0	0
DB06410	C0022548	0	3
DB06410	C1269683	0	0
DB06412	C0027726	0	0
DB06412	C2316810	0	2
DB06413	C0014553	0	1
DB06413	C0031190	0	2
DB06413	C0032580	0	0
DB06413	C0042029	0	1
DB06439	C0271578	0	4
DB06441	C0030920	0	2
DB06441	C0034734	0	1
DB06441	C0036830	0	4
DB06441	C0392784	0	3
DB06470	C0270458	0	0
DB06479	C0024591	0	1
DB06479	C0278996	0	2
DB06479	C1527336	0	4
DB06479	C1961835	0	2
DB06480	C0023479	0	1
DB06480	C0024301	0	3
DB06480	C0040015	0	3
DB06480	C0085129	0	4
DB06480	C0085606	0	4
DB06480	C1140680	0	3
DB06589	C0042164	0	4
DB06594	C0013415	0	2
DB06594	C0027497	0	2
DB06594	C0085612	0	3
DB06603	C0038362	0	4
DB06605	C0013295	0	2
DB06605	C0014038	0	1
DB06605	C0018995	0	4
DB06616	C0011882	0	2
DB06616	C0018916	0	3
DB06616	C0024299	0	2
DB06616	C0027796	0	3
DB06626	C0002895	0	2
DB06626	C0026764	0	3
DB06626	C0343755	0	0
DB06626	C0376545	0	3
DB06637	C0002736	0	0
DB06637	C0007785	0	2
DB06637	C0029882	0	2
DB06637	C0042571	0	4
DB06637	C0917801	0	0
DB06643	C0003469	0	3
DB06643	C0014175	0	1
DB06643	C0025202	0	1
DB06643	C0037199	0	2
DB06643	C0175683	0	0
DB06650	C0002418	0	0
DB06650	C0008311	0	3
DB06650	C0019618	0	0
DB06650	C0024143	0	0
DB06650	C0027497	0	2
DB06650	C0031511	0	2
DB06650	C0037274	0	4
DB06650	C0162565	0	1
DB06650	C0235480	0	2
DB06650	C0740394	0	0
DB06654	C0002171	0	4
DB06654	C0004775	0	3
DB06654	C0032000	0	0
DB06655	C0020503	0	0
DB06655	C0027430	0	4
DB06655	C0041582	0	3
DB06655	C0520679	0	4
DB06655	C0553580	0	2
DB06655	C1394891	0	3
DB06663	C0025149	0	3
DB06663	C0034063	0	2
DB06663	C0035412	0	3
DB06674	C0836924	0	3
DB06674	C2748055	0	2
DB06684	C0000744	0	4
DB06684	C0011616	0	3
DB06684	C0034065	0	4
DB06684	C0948008	0	3
DB06688	C0021308	0	0
DB06688	C0029191	0	4
DB06689	C0019829	0	2
DB06689	C0023434	0	0
DB06689	C0027051	0	3
DB06689	C0546817	0	3
DB06691	C0002395	0	2
DB06691	C0005741	0	4
DB06691	C0036508	0	0
DB06691	C0270458	0	0
DB06692	C0004775	0	3
DB06694	C0085610	0	0
DB06694	C0151526	0	0
DB06694	C0235480	0	0
DB06694	C0401151	0	2
DB06695	C0003962	0	1
DB06695	C0011334	0	2
DB06695	C0014175	0	3
DB06695	C0014335	0	2
DB06695	C0409959	0	2
DB06697	C0005697	0	3
DB06697	C0013182	0	0
DB06697	C0015944	0	1
DB06697	C0023480	0	0
DB06697	C0025149	0	0
DB06697	C0027796	0	0
DB06697	C0029191	0	4
DB06697	C0040156	0	1
DB06697	C0699791	0	1
DB06699	C0013415	0	3
DB06699	C0019054	0	4
DB06699	C0019156	0	4
DB06699	C0221023	0	2
DB06699	C0342527	0	1
DB06700	C0011849	0	4
DB06700	C0023827	0	4
DB06700	C0042909	0	3
DB06700	C0151714	0	4
DB06700	C0311375	0	3
DB06700	C0428974	0	1
DB06700	C2748055	0	3
DB06701	C0024523	0	2
DB06702	C0004153	0	2
DB06702	C0342907	0	0
DB06706	C0021655	0	2
DB06706	C0878787	0	3
DB06707	C0002170	0	4
DB06707	C0026650	0	4
DB06707	C0028949	0	4
DB06707	C0042514	0	1
DB06709	C0009375	0	4
DB06709	C0028754	0	3
DB06709	C0032914	0	0
DB06709	C0917798	0	3
DB06709	C1527249	0	1
DB06710	C0270736	0	2
DB06711	C0017638	0	4
DB06711	C0149931	0	0
DB06711	C0876973	0	0
DB06713	C0002880	0	0
DB06713	C0020443	0	4
DB06713	C0020651	0	0
DB06713	C0031046	0	0
DB06713	C0162627	0	4
DB06713	C0836924	0	1
DB06714	C0038013	0	4
DB06714	C0236663	0	4
DB06714	C0338908	0	1
DB06716	C0020635	0	1
DB06716	C0036220	0	3
DB06716	C0085159	0	0
DB06716	C0282528	0	1
DB06716	C1527304	0	4
DB06716	C2239176	0	2
DB06717	C0017563	0	2
DB06718	C0007642	0	3
DB06718	C0035258	0	3
DB06718	C0276226	0	1
DB06718	C0398775	0	1
DB06719	C0019080	0	1
DB06719	C0035229	0	2
DB06719	C0311277	0	1
DB06720	C0017531	0	3
DB06720	C0151744	0	2
DB06725	C0007785	0	1
DB06725	C0020542	0	4
DB06725	C0038356	0	3
DB06736	C0007134	0	1
DB06736	C0025289	0	2
DB06736	C0033860	0	3
DB06736	C0746102	0	0
DB06739	C0028326	0	3
DB06739	C0302280	0	3
DB06754	C0003873	0	1
DB06754	C1527311	0	2
DB06756	C0009375	0	1
DB06756	C0023052	0	1
DB06756	C0032463	0	1
DB06756	C0151714	0	1
DB06756	C0162836	0	4
DB06764	C0001973	0	0
DB06764	C0010308	0	1
DB06764	C0033578	0	2
DB06764	C0042875	0	3
DB06766	C0036983	0	4
DB06766	C0037930	0	0
DB06766	C0268596	0	0
DB06766	C0473527	0	3
DB06774	C0017638	0	3
DB06774	C0020557	0	4
DB06774	C0026987	0	4
DB06774	C0037299	0	0
DB06774	C0271578	0	3
DB06775	C0024117	0	4
DB06775	C0026764	0	1
DB06775	C1408258	0	3
DB06777	C0015371	0	4
DB06777	C0023434	0	3
DB06777	C0025323	0	1
DB06777	C0085681	0	0
DB06777	C1527311	0	3
DB06782	C0014868	0	3
DB06782	C0019054	0	1
DB06782	C0025500	0	4
DB06782	C0595948	0	1
DB06782	C0856727	0	3
DB06785	C0004153	0	4
DB06785	C0028949	0	4
DB06785	C1849508	0	3
DB06786	C0000809	0	2
DB06786	C0007820	0	2
DB06786	C0022575	0	3
DB06786	C0023480	0	0
DB06786	C0027726	0	2
DB06786	C0242488	0	1
DB06786	C0473527	0	1
DB06786	C0917798	0	0
DB06788	C0002453	0	4
DB06788	C0022665	0	4
DB06788	C0085129	0	3
DB06788	C0221013	0	3
DB06788	C0342881	0	2
DB06800	C0002453	0	1
DB06800	C0007194	0	4
DB06800	C0024121	0	4
DB06800	C0026709	0	3
DB06800	C0687150	0	2
DB06800	C0751435	0	3
DB06803	C0018203	0	0
DB06803	C0030193	0	1
DB06803	C0036572	0	4
DB06803	C0238198	0	1
DB06803	C0241961	0	2
DB06803	C0917805	0	0
DB06809	C0030297	0	3
DB06809	C0042510	0	0
DB06809	C0162566	0	3
DB06809	C0524620	0	2
DB06809	C1142132	0	3
DB06809	C1540912	0	3
DB06813	C0007642	0	1
DB06813	C0024523	0	2
DB06819	C0019087	0	4
DB06819	C0028738	0	1
DB06819	C0221032	0	3
DB06819	C0836924	0	2
DB06824	C0003850	0	0
DB06825	C0010930	0	0
DB06825	C0035854	0	3
DB06825	C0162565	0	2
DB06825	C0595948	0	4
DB07477	C0035854	0	4
DB07477	C0221032	0	1
DB07615	C0040156	0	4
DB08604	C0004364	0	4
DB08604	C0013428	0	1
DB08604	C0020479	0	0
DB08604	C0025874	0	1
DB08604	C0027796	0	4
DB08604	C0268490	0	4
DB08799	C0018916	0	2
DB08799	C0221013	0	2
DB08799	C0270736	0	0
DB08799	C0401151	0	2
DB08800	C0036983	0	4
DB08800	C0042109	0	1
DB08800	C0751435	0	3
DB08800	C2748055	0	0
DB08801	C0033860	0	4
DB08801	C0376545	0	4
DB08802	C0007785	0	1
DB08802	C0027430	0	0
DB08802	C0271578	0	2
DB08804	C0041296	0	3
DB08804	C0151721	0	0
DB08806	C0018671	0	1
DB08806	C0022650	0	3
DB08806	C0024790	0	4
DB08806	C0221765	0	2
DB08807	C0002895	0	2
DB08807	C0013421	0	4
DB08807	C0023473	0	4
DB08808	C0024301	0	4
DB08808	C0085669	0	2
DB08810	C0009952	0	1
DB08810	C0020473	0	4
DB08810	C0025294	0	0
DB08810	C0085612	0	0
DB08811	C0021390	0	1
DB08811	C0027627	0	0
DB08811	C0494475	0	0
DB08811	C1140680	0	3
DB08814	C0004096	0	4
DB08814	C0010481	0	3
DB08814	C0015672	0	2
DB08814	C0017605	0	0
DB08814	C0026650	0	3
